Org Code,SCHOOL,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,TOTAL,Source,Year
00350426,Boston - Harbor School,0,0,0,0,0,0,0,107,88,92,0,0,0,0,0,287,student_enrollment_2010,2010
00350200,Boston - Harvard-Kent,37,61,69,73,78,76,62,0,0,0,0,0,0,0,0,456,student_enrollment_2010,2010
00350010,Boston - Haynes Early Education Center,52,62,68,0,0,0,0,0,0,0,0,0,0,0,0,182,student_enrollment_2010,2010
00350135,Boston - Henry Grew,0,43,41,38,50,45,38,0,0,0,0,0,0,0,0,255,student_enrollment_2010,2010
00350377,Boston - Higginson/Lewis K-8,28,41,34,26,26,13,26,62,66,61,0,0,0,0,0,383,student_enrollment_2010,2010
00350750,Boston - Horace Mann School for the Deaf,13,3,10,8,10,10,4,12,18,15,6,8,13,4,4,138,student_enrollment_2010,2010
00350141,Boston - Hugh Roe O'Donnell,22,46,47,42,38,35,38,0,0,0,0,0,0,0,0,268,student_enrollment_2010,2010
00350013,Boston - Jackson Mann,31,82,86,61,69,73,86,96,60,56,0,0,0,0,0,700,student_enrollment_2010,2010
00350146,Boston - James Condon Elem,62,89,97,92,114,133,108,0,0,0,0,0,0,0,0,695,student_enrollment_2010,2010
00350154,Boston - James J Chittick,23,43,44,45,50,43,43,0,0,0,0,0,0,0,0,291,student_enrollment_2010,2010
00350156,Boston - James Otis,30,53,51,46,47,46,43,0,0,0,0,0,0,0,0,316,student_enrollment_2010,2010
00350485,Boston - James P Timilty Middle,0,0,0,0,0,0,0,273,193,202,0,0,0,0,0,668,student_enrollment_2010,2010
00350153,Boston - James W Hennigan,0,33,70,74,79,112,111,0,0,0,0,0,0,0,0,479,student_enrollment_2010,2010
00350525,Boston - Jeremiah E Burke High,0,0,0,0,0,0,0,0,0,0,282,180,184,129,4,779,student_enrollment_2010,2010
00350172,Boston - John D Philbrick,0,25,31,26,26,20,9,0,0,0,0,0,0,0,0,137,student_enrollment_2010,2010
00350166,Boston - John F Kennedy,0,56,54,64,62,63,53,0,0,0,0,0,0,0,0,352,student_enrollment_2010,2010
00350178,Boston - John Marshall,105,102,114,103,94,95,98,0,0,0,0,0,0,0,0,711,student_enrollment_2010,2010
00350167,Boston - John P Holland,30,93,109,123,109,97,97,0,0,0,0,0,0,0,0,658,student_enrollment_2010,2010
00350179,Boston - John W McCormack,0,0,0,0,0,0,0,232,180,208,0,0,0,0,0,620,student_enrollment_2010,2010
00350180,Boston - John Winthrop,44,46,42,44,39,51,56,0,0,0,0,0,0,0,0,322,student_enrollment_2010,2010
00350182,Boston - Joseph J Hurley,27,42,44,43,55,52,37,12,12,0,0,0,0,0,0,324,student_enrollment_2010,2010
00350183,Boston - Joseph Lee,9,48,50,55,52,60,69,0,0,0,0,0,0,0,0,343,student_enrollment_2010,2010
00350184,Boston - Joseph P Manning,0,24,26,27,25,25,26,0,0,0,0,0,0,0,0,153,student_enrollment_2010,2010
00350181,Boston - Joseph P Tynan,16,68,62,48,51,49,31,0,0,0,0,0,0,0,0,325,student_enrollment_2010,2010
00350286,Boston - Josiah Quincy,36,120,109,123,110,145,138,0,0,0,0,0,0,0,0,781,student_enrollment_2010,2010
00350190,Boston - Joyce Kilmer,50,44,46,45,51,49,46,46,23,21,0,0,0,0,0,421,student_enrollment_2010,2010
00350376,Boston - King K-8,37,54,37,42,22,25,23,36,68,67,0,0,0,0,0,411,student_enrollment_2010,2010
00350001,Boston - Lee Academy,57,40,39,41,37,36,31,0,0,0,0,0,0,0,0,281,student_enrollment_2010,2010
00350383,Boston - Lilla G. Frederick Middle School,0,0,0,0,0,0,0,204,220,227,0,0,0,0,0,651,student_enrollment_2010,2010
00350262,Boston - Lyndon,44,50,51,59,60,54,65,65,35,30,0,0,0,0,0,513,student_enrollment_2010,2010
00350655,Boston - Lyon Upper 9-12,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,student_enrollment_2010,2010
00350537,Boston - Madison Park High,0,0,0,0,0,0,0,0,0,0,423,378,313,286,15,1415,student_enrollment_2010,2010
00350215,Boston - Manassah E Bradley,27,26,46,46,45,48,44,0,0,0,0,0,0,0,0,282,student_enrollment_2010,2010
00350405,Boston - Mario Umana Middle School Academy,0,0,0,0,0,0,0,144,157,187,0,0,0,0,0,488,student_enrollment_2010,2010
00350004,Boston - Mary Lyon,0,9,15,13,14,14,13,15,14,16,0,0,0,0,0,123,student_enrollment_2010,2010
00350227,Boston - Mather,62,83,79,80,95,75,75,0,0,0,0,0,0,0,0,549,student_enrollment_2010,2010
00350226,Boston - Mattahunt,51,66,91,92,96,83,80,0,0,0,0,0,0,0,0,559,student_enrollment_2010,2010
00350229,Boston - Maurice J Tobin,13,42,61,58,58,53,62,36,38,31,0,0,0,0,0,452,student_enrollment_2010,2010
00350578,Boston - Media Communications Technology High School,0,0,0,0,0,0,0,0,0,0,104,78,87,84,0,353,student_enrollment_2010,2010
00350231,Boston - Michael J Perkins,0,41,41,31,40,24,24,0,0,0,0,0,0,0,0,201,student_enrollment_2010,2010
00350378,Boston - Mildred Avenue K-8,0,0,39,39,50,50,48,155,174,202,0,0,0,0,0,757,student_enrollment_2010,2010
00350382,Boston - Mission Hill School,0,16,25,23,21,19,18,16,13,14,0,0,0,0,0,165,student_enrollment_2010,2010
00350538,Boston - Monument High School,0,0,0,0,0,0,0,0,0,0,76,83,107,71,1,338,student_enrollment_2010,2010
00350237,Boston - Mozart,21,22,22,22,19,24,19,0,0,0,0,0,0,0,0,149,student_enrollment_2010,2010
00350243,Boston - Nathan Hale,24,23,29,20,23,34,18,0,0,0,0,0,0,0,0,171,student_enrollment_2010,2010
00350542,Boston - New Mission High School,0,0,0,0,0,0,0,0,0,0,65,62,66,63,0,256,student_enrollment_2010,2010
00350138,Boston - O W Holmes,25,30,47,47,55,33,42,0,0,0,0,0,0,0,0,279,student_enrollment_2010,2010
00350575,Boston - O'Bryant Sch Math/Science,0,0,0,0,0,0,0,0,85,118,328,235,216,230,0,1212,student_enrollment_2010,2010
00350577,Boston - Odyssey High School,0,0,0,0,0,0,0,0,0,0,104,93,80,73,0,350,student_enrollment_2010,2010
00350255,Boston - Oliver Hazard Perry,21,22,23,27,29,20,20,26,24,27,0,0,0,0,0,239,student_enrollment_2010,2010
00350257,Boston - Orchard Gardens,25,63,58,64,69,74,73,98,87,89,0,0,0,0,0,700,student_enrollment_2010,2010
00350574,Boston - Parkway Academy of Technology and Health,0,0,0,0,0,0,0,0,0,0,110,73,68,67,2,320,student_enrollment_2010,2010
00350435,Boston - Patrick F Gavin Middle,0,0,0,0,0,0,0,151,140,174,0,0,0,0,0,465,student_enrollment_2010,2010
00350264,Boston - Patrick J Kennedy,25,49,50,37,32,39,25,0,0,0,0,0,0,0,0,257,student_enrollment_2010,2010
00350266,Boston - Patrick O'Hearn,29,45,24,22,45,43,20,0,0,0,0,0,0,0,0,228,student_enrollment_2010,2010
00350268,Boston - Paul A Dever,23,72,88,84,87,64,62,0,0,0,0,0,0,0,0,480,student_enrollment_2010,2010
00350278,Boston - Phineas Bates,12,44,44,45,47,57,47,0,0,0,0,0,0,0,0,296,student_enrollment_2010,2010
00350565,Boston - Quincy Upper School,0,0,0,0,0,0,0,147,80,62,65,61,39,46,0,500,student_enrollment_2010,2010
00350691,Boston - Rafael Hernandez,44,49,50,49,46,47,41,39,22,24,0,0,0,0,0,411,student_enrollment_2010,2010
00350288,Boston - Ralph Waldo Emerson,4,33,42,46,32,45,41,0,0,0,0,0,0,0,0,243,student_enrollment_2010,2010
00350240,Boston - Richard J Murphy,31,64,68,72,84,134,137,142,78,58,0,0,0,0,0,868,student_enrollment_2010,2010
00350298,Boston - Roger Clap,20,21,22,23,28,23,24,0,0,0,0,0,0,0,0,161,student_enrollment_2010,2010
00350302,Boston - Samuel Adams,44,46,44,50,33,30,28,0,0,0,0,0,0,0,0,275,student_enrollment_2010,2010
00350304,Boston - Samuel W Mason,30,31,32,28,32,27,28,0,0,0,0,0,0,0,0,208,student_enrollment_2010,2010
00350308,Boston - Sarah Greenwood,47,46,41,48,48,43,31,28,26,16,0,0,0,0,0,374,student_enrollment_2010,2010
00350690,Boston - Snowden Int'l High,0,0,0,0,0,0,0,0,0,0,118,113,102,64,1,398,student_enrollment_2010,2010
00350583,Boston - Social Justice Academy,0,0,0,0,0,0,0,0,0,0,86,89,67,65,2,309,student_enrollment_2010,2010
00350653,Boston - TechBoston Lower Academy,0,0,0,0,0,0,0,114,111,143,94,0,0,0,0,462,student_enrollment_2010,2010
00350654,Boston - TechBoston Upper Academy,0,0,0,0,0,0,0,0,0,0,0,120,86,77,1,284,student_enrollment_2010,2010
00350582,Boston - The Engineering School,0,0,0,0,0,0,0,0,0,0,63,92,65,83,22,325,student_enrollment_2010,2010
00350535,Boston - The English High,0,0,0,0,0,0,0,0,0,0,225,213,164,186,3,791,student_enrollment_2010,2010
00350328,Boston - Thomas J Kenny,31,23,29,43,39,46,38,0,0,0,0,0,0,0,0,249,student_enrollment_2010,2010
00350579,Boston - Urban Science Academy,0,0,0,0,0,0,0,0,0,0,81,75,85,71,1,313,student_enrollment_2010,2010
00350346,Boston - Warren-Prescott,3,64,52,47,52,42,52,55,48,37,0,0,0,0,0,452,student_enrollment_2010,2010
00350445,Boston - Washington Irving Middle,0,0,0,0,0,0,0,212,185,206,0,0,0,0,0,603,student_enrollment_2010,2010
00350366,Boston - William E Russell,43,57,56,56,62,57,54,0,0,0,0,0,0,0,0,385,student_enrollment_2010,2010
00350360,Boston - William Ellery Channing,20,45,48,42,42,64,62,0,0,0,0,0,0,0,0,323,student_enrollment_2010,2010
00350258,Boston - William H Ohrenberger,0,44,51,58,59,81,117,127,0,0,0,0,0,0,0,537,student_enrollment_2010,2010
00350363,Boston - William McKinley,0,0,1,9,10,5,21,16,27,52,73,75,60,47,14,410,student_enrollment_2010,2010
00350370,Boston - William Monroe Trotter,3,48,76,65,54,47,62,0,0,0,0,0,0,0,0,355,student_enrollment_2010,2010
00350374,Boston - Winship Elementary,34,48,52,42,42,24,23,0,0,0,0,0,0,0,0,265,student_enrollment_2010,2010
00350470,Boston - Wm B Rogers Middle,0,0,0,0,0,0,0,247,161,174,0,0,0,0,0,582,student_enrollment_2010,2010
00350380,Boston - Young Achievers,34,53,43,40,41,40,38,50,77,115,0,0,0,0,0,531,student_enrollment_2010,2010
04490305,Boston Collegiate Charter (District) - Boston Collegiate Charter School,0,0,0,0,0,0,99,98,95,62,50,46,29,31,0,510,student_enrollment_2010,2010
04240505,Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,0,0,0,0,0,0,0,0,0,0,42,58,75,104,0,279,student_enrollment_2010,2010
04160305,Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,0,0,0,0,0,0,0,87,83,67,56,27,15,0,0,335,student_enrollment_2010,2010
04810550,Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,0,354,190,179,167,156,94,66,0,0,0,0,0,0,0,1206,student_enrollment_2010,2010
00360505,Bourne - Bourne High,0,0,0,0,0,0,0,0,0,0,176,156,161,161,1,655,student_enrollment_2010,2010
00360325,Bourne - Bourne Middle School,0,0,0,0,0,0,192,199,199,189,0,0,0,0,0,779,student_enrollment_2010,2010
00360005,Bourne - Bournedale Elementary School,60,155,98,93,72,100,0,0,0,0,0,0,0,0,0,578,student_enrollment_2010,2010
00360010,Bourne - James F Peebles Elem,0,0,88,91,92,89,0,0,0,0,0,0,0,0,0,360,student_enrollment_2010,2010
00370005,Boxborough - Blanchard Memorial,12,47,61,67,69,81,79,79,0,0,0,0,0,0,0,495,student_enrollment_2010,2010
00380005,Boxford - Harry Lee Cole,67,100,98,120,0,0,0,0,0,0,0,0,0,0,0,385,student_enrollment_2010,2010
00380013,Boxford - Spofford Pond,0,0,0,0,122,122,143,145,0,0,0,0,0,0,0,532,student_enrollment_2010,2010
00390005,Boylston - Boylston Elementary,15,54,57,50,49,50,46,56,0,0,0,0,0,0,0,377,student_enrollment_2010,2010
00400033,Braintree - Archie T Morrison,0,63,74,84,78,73,69,0,0,0,0,0,0,0,0,441,student_enrollment_2010,2010
00400505,Braintree - Braintree High,116,0,0,0,0,0,0,0,0,0,375,357,383,349,10,1590,student_enrollment_2010,2010
00400050,Braintree - Donald Ross,0,38,55,54,53,55,45,0,0,0,0,0,0,0,0,300,student_enrollment_2010,2010
00400305,Braintree - East Middle School,0,0,0,0,0,0,0,246,223,254,0,0,0,0,0,723,student_enrollment_2010,2010
00400015,Braintree - Highlands,0,50,77,75,69,73,79,0,0,0,0,0,0,0,0,423,student_enrollment_2010,2010
00400005,Braintree - Hollis,0,68,90,78,88,103,77,0,0,0,0,0,0,0,0,504,student_enrollment_2010,2010
00400025,Braintree - Liberty,0,69,75,80,72,88,95,0,0,0,0,0,0,0,0,479,student_enrollment_2010,2010
00400020,Braintree - Mary E Flaherty School,0,66,63,72,63,66,69,0,0,0,0,0,0,0,0,399,student_enrollment_2010,2010
00400310,Braintree - South Middle School,0,0,0,0,0,0,0,172,180,166,0,0,0,0,0,518,student_enrollment_2010,2010
00410010,Brewster - Eddy Elementary,0,0,0,0,92,83,76,0,0,0,0,0,0,0,0,251,student_enrollment_2010,2010
00410005,Brewster - Stony Brook Elementary,35,62,75,80,0,0,0,0,0,0,0,0,0,0,0,252,student_enrollment_2010,2010
06250320,Bridgewater-Raynham - Bridgewater Middle School,0,0,0,0,0,0,0,0,289,293,0,0,0,0,0,582,student_enrollment_2010,2010
06250505,Bridgewater-Raynham - Bridgewater-Raynham Reg,0,0,0,0,0,0,0,0,0,0,392,381,405,413,0,1591,student_enrollment_2010,2010
06250050,Bridgewater-Raynham - Laliberte Elementary School,0,0,0,181,193,168,0,0,0,0,0,0,0,0,0,542,student_enrollment_2010,2010
06250020,Bridgewater-Raynham - Merrill Elementary School,3,168,176,0,0,0,0,0,0,0,0,0,0,0,0,347,student_enrollment_2010,2010
06250002,Bridgewater-Raynham - Mitchell Elementary School,93,229,247,232,301,0,0,0,0,0,0,0,0,0,0,1102,student_enrollment_2010,2010
06250315,Bridgewater-Raynham - Raynham Middle School,0,0,0,0,0,0,193,167,187,182,0,0,0,0,0,729,student_enrollment_2010,2010
06250300,Bridgewater-Raynham - Williams Intermediate School,0,0,0,0,0,279,329,303,0,0,0,0,0,0,0,911,student_enrollment_2010,2010
00430005,Brimfield - Brimfield Elementary,51,32,37,42,43,37,49,53,0,0,0,0,0,0,0,344,student_enrollment_2010,2010
09100705,Bristol County Agricultural - Bristol County Agr High,0,0,0,0,0,0,0,0,0,0,120,111,110,100,0,441,student_enrollment_2010,2010
08100605,Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Voc Tech,0,0,0,0,0,0,0,0,0,0,327,304,299,276,0,1206,student_enrollment_2010,2010
00440421,Brockton - Ashfield Middle School,105,0,0,0,0,0,0,145,140,27,0,0,0,0,0,417,student_enrollment_2010,2010
00440080,Brockton - B B Russell Alternative School,0,0,0,0,0,0,0,0,4,14,32,13,13,6,0,82,student_enrollment_2010,2010
00440515,Brockton - Brockton Champion High School,0,0,0,0,0,0,0,0,0,0,29,54,57,40,0,180,student_enrollment_2010,2010
00440505,Brockton - Brockton High,0,0,0,0,0,0,0,0,0,0,1276,1010,897,832,14,4029,student_enrollment_2010,2010
00440010,Brockton - Brookfield,0,121,99,89,85,68,74,0,0,0,0,0,0,0,0,536,student_enrollment_2010,2010
00440110,Brockton - Downey,0,86,100,100,117,88,78,0,0,0,0,0,0,0,0,569,student_enrollment_2010,2010
00440001,Brockton - Dr W Arnone Comm Sch,0,157,146,127,141,137,96,0,0,0,0,0,0,0,0,804,student_enrollment_2010,2010
00440405,Brockton - East Junior High,0,0,0,0,0,0,0,141,184,269,0,0,0,0,0,594,student_enrollment_2010,2010
00440023,Brockton - Edgar B Davis,0,122,131,126,112,100,116,104,103,96,0,0,0,0,0,1010,student_enrollment_2010,2010
00440045,Brockton - Hancock,27,129,113,131,127,100,113,0,0,0,0,0,0,0,0,740,student_enrollment_2010,2010
00440050,Brockton - Howard School,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,student_enrollment_2010,2010
00440055,Brockton - Huntington,0,89,96,82,95,78,72,0,0,0,0,0,0,0,0,512,student_enrollment_2010,2010
00440017,Brockton - John F Kennedy,0,99,101,106,110,88,87,0,0,0,0,0,0,0,0,591,student_enrollment_2010,2010
00440422,Brockton - Joseph F. Plouffe Academy,0,0,0,0,0,0,74,213,170,143,0,0,0,0,0,600,student_enrollment_2010,2010
00440400,Brockton - Lincoln Alternative School,0,0,0,0,0,1,3,3,5,4,6,9,6,7,0,44,student_enrollment_2010,2010
00440065,Brockton - Louis F Angelo Elem,0,100,104,104,100,157,183,0,0,0,0,0,0,0,0,748,student_enrollment_2010,2010
00440003,Brockton - Manthala George Jr School,0,151,139,86,90,102,85,0,0,0,0,0,0,0,0,653,student_enrollment_2010,2010
00440002,Brockton - Mary E. Baker School,22,117,127,132,121,120,108,0,0,0,0,0,0,0,0,747,student_enrollment_2010,2010
00440410,Brockton - North Junior High,0,0,0,0,0,0,0,130,168,263,0,0,0,0,0,561,student_enrollment_2010,2010
00440078,Brockton - Oscar F Raymond,0,102,123,116,128,109,105,106,64,0,0,0,0,0,0,853,student_enrollment_2010,2010
00440415,Brockton - South Junior High,0,0,0,0,0,0,0,168,174,180,0,0,0,0,0,522,student_enrollment_2010,2010
00440420,Brockton - West Junior High,0,0,0,0,0,0,0,185,183,246,0,0,0,0,0,614,student_enrollment_2010,2010
00450005,Brookfield - Brookfield Elementary,33,39,40,36,39,38,43,36,0,0,0,0,0,0,0,304,student_enrollment_2010,2010
00460505,Brookline - Brookline High,16,0,0,0,0,0,0,0,0,0,409,466,427,437,5,1760,student_enrollment_2010,2010
00460005,Brookline - Edith C Baker,16,91,85,83,77,74,66,53,64,64,0,0,0,0,0,673,student_enrollment_2010,2010
00460015,Brookline - Edward Devotion,14,88,87,83,82,87,73,64,81,67,0,0,0,0,0,726,student_enrollment_2010,2010
00460025,Brookline - Heath,17,64,56,48,61,49,54,33,42,34,0,0,0,0,0,458,student_enrollment_2010,2010
00460045,Brookline - John D Runkle,14,67,60,60,52,65,42,54,60,41,0,0,0,0,0,515,student_enrollment_2010,2010
00460030,Brookline - Lawrence,29,77,70,64,79,68,57,58,56,42,0,0,0,0,0,600,student_enrollment_2010,2010
00460020,Brookline - Michael Driscoll,40,60,55,53,46,60,47,38,43,37,0,0,0,0,0,479,student_enrollment_2010,2010
00460040,Brookline - Pierce,14,88,75,64,86,79,65,71,64,65,0,0,0,0,0,671,student_enrollment_2010,2010
00460060,Brookline - The Lynch Center,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,student_enrollment_2010,2010
00460035,Brookline - William H Lincoln,33,61,68,61,61,57,45,64,33,45,0,0,0,0,0,528,student_enrollment_2010,2010
00480505,Burlington - Burlington High,83,0,0,0,0,0,0,0,0,0,262,247,261,248,0,1101,student_enrollment_2010,2010
00480007,Burlington - Fox Hill,0,76,67,93,81,92,86,0,0,0,0,0,0,0,0,495,student_enrollment_2010,2010
00480035,Burlington - Francis Wyman Elem,0,99,103,108,96,102,94,0,0,0,0,0,0,0,0,602,student_enrollment_2010,2010
00480303,Burlington - Marshall Simonds Middle,0,0,0,0,0,0,0,287,279,293,0,0,0,0,0,859,student_enrollment_2010,2010
00480015,Burlington - Memorial,0,50,57,46,42,28,41,0,0,0,0,0,0,0,0,264,student_enrollment_2010,2010
00480020,Burlington - Pine Glen Elementary,0,68,61,65,71,53,72,0,0,0,0,0,0,0,0,390,student_enrollment_2010,2010
00490006,Cambridge - Amigos School,18,36,41,35,36,26,36,22,24,21,0,0,0,0,0,295,student_enrollment_2010,2010
00490506,Cambridge - Cambridge Rindge and Latin,0,0,0,0,0,0,0,0,0,0,441,397,382,352,11,1583,student_enrollment_2010,2010
00490007,Cambridge - Cambridgeport,24,30,32,28,31,33,34,33,28,22,0,0,0,0,0,295,student_enrollment_2010,2010
00490090,Cambridge - Fletcher/Maynard Academy,30,35,33,37,26,19,18,17,17,17,0,0,0,0,0,249,student_enrollment_2010,2010
00490080,Cambridge - Graham and Parks,19,40,49,46,46,49,48,39,40,42,0,0,0,0,0,418,student_enrollment_2010,2010
00490020,Cambridge - Haggerty,19,39,42,55,42,39,35,25,0,0,0,0,0,0,0,296,student_enrollment_2010,2010
00490065,Cambridge - John M Tobin,120,34,31,26,22,24,28,19,30,29,0,0,0,0,0,363,student_enrollment_2010,2010
00490040,Cambridge - Kennedy-Longfellow,40,53,38,33,18,29,21,40,55,41,0,0,0,0,0,368,student_enrollment_2010,2010
00490035,Cambridge - King Open,23,71,60,56,54,50,43,48,47,46,0,0,0,0,0,498,student_enrollment_2010,2010
00490005,Cambridge - Maria L. Baldwin,16,41,41,40,44,43,42,32,40,44,0,0,0,0,0,383,student_enrollment_2010,2010
00490030,Cambridge - Martin Luther King Jr.,29,39,39,30,20,28,19,20,17,22,0,0,0,0,0,263,student_enrollment_2010,2010
00490045,Cambridge - Morse,54,42,41,42,44,43,43,36,43,31,0,0,0,0,0,419,student_enrollment_2010,2010
00490050,Cambridge - Peabody,43,64,54,54,45,42,42,60,58,58,0,0,0,0,0,520,student_enrollment_2010,2010
00500505,Canton - Canton High,0,0,0,0,0,0,0,0,0,0,225,209,192,217,0,843,student_enrollment_2010,2010
00500020,Canton - Dean S Luce,0,180,78,86,104,82,79,0,0,0,0,0,0,0,0,609,student_enrollment_2010,2010
00500017,Canton - John F Kennedy,0,0,87,82,86,89,72,0,0,0,0,0,0,0,0,416,student_enrollment_2010,2010
00500012,Canton - Lt Peter M Hansen,0,40,87,97,78,95,76,0,0,0,0,0,0,0,0,473,student_enrollment_2010,2010
00500010,Canton - Rodman Early Childhood Center,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,student_enrollment_2010,2010
00500305,Canton - Wm H Galvin Middle,0,0,0,0,0,0,0,247,247,221,0,0,0,0,0,715,student_enrollment_2010,2010
04320530,Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,0,0,0,0,0,0,0,76,76,76,0,0,0,0,0,228,student_enrollment_2010,2010
08150605,Cape Cod Regional Vocational Technical - Cape Cod Region Voc Tech,0,0,0,0,0,0,0,0,0,0,184,175,173,151,2,685,student_enrollment_2010,2010
00510025,Carlisle - Carlisle School,16,63,62,80,75,65,95,87,72,83,0,0,0,0,0,698,student_enrollment_2010,2010
00520015,Carver - Carver Elementary School,28,118,156,133,128,160,161,0,0,0,0,0,0,0,0,884,student_enrollment_2010,2010
00520405,Carver - Carver Middle/High School,0,0,0,0,0,0,0,143,148,159,154,128,109,119,3,963,student_enrollment_2010,2010
06350005,Central Berkshire - Becket Washington School,25,13,16,13,18,14,14,0,0,0,0,0,0,0,0,113,student_enrollment_2010,2010
06350010,Central Berkshire - Berkshire Trail Elem,13,15,11,17,13,11,12,0,0,0,0,0,0,0,0,92,student_enrollment_2010,2010
06350025,Central Berkshire - Craneville,0,66,83,78,85,71,89,0,0,0,0,0,0,0,0,472,student_enrollment_2010,2010
06350035,Central Berkshire - Kittredge,12,25,34,13,35,22,39,0,0,0,0,0,0,0,0,180,student_enrollment_2010,2010
06350305,Central Berkshire - Nessacus Regional Middle School,0,0,0,0,0,0,0,152,185,165,0,0,0,0,0,502,student_enrollment_2010,2010
06350505,Central Berkshire - Wahconah Regional High,0,0,0,0,0,0,0,0,0,0,134,167,162,161,4,628,student_enrollment_2010,2010
00550005,Chatham - Chatham Elementary,18,51,45,47,52,54,0,0,0,0,0,0,0,0,0,267,student_enrollment_2010,2010
00550505,Chatham - Chatham High,0,0,0,0,0,0,0,0,0,0,56,48,52,39,4,199,student_enrollment_2010,2010
00550305,Chatham - Chatham Middle School,0,0,0,0,0,0,57,47,45,59,0,0,0,0,0,208,student_enrollment_2010,2010
00560030,Chelmsford - Byam School,0,100,112,102,116,114,0,0,0,0,0,0,0,0,0,544,student_enrollment_2010,2010
