Org Code,SCHOOL,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females,Source,Year
00100025,Arlington - Cyrus E Dallin,2.9,10.1,5.0,77.6,0.0,0.4,3.9,48.0,52.0,student_raceeth_2015,2015
00100030,Arlington - Hardy,3.8,17.9,6.1,67.1,0.3,0.3,4.6,53.8,46.2,student_raceeth_2015,2015
00100005,Arlington - John A Bishop,4.6,11.3,3.1,77.3,0.0,0.0,3.6,48.4,51.6,student_raceeth_2015,2015
00100055,Arlington - M Norcross Stratton,2.5,16.2,5.9,68.6,0.0,0.0,6.9,51.0,49.0,student_raceeth_2015,2015
00100038,Arlington - Menotomy Preschool,8.8,22.8,3.5,61.4,0.0,0.0,3.5,63.2,36.8,student_raceeth_2015,2015
00100410,Arlington - Ottoson Middle,4.1,9.5,6.0,76.2,0.0,0.1,4.2,49.2,50.8,student_raceeth_2015,2015
00100045,Arlington - Peirce,4.9,8.2,9.7,71.5,0.0,0.0,5.6,48.7,51.3,student_raceeth_2015,2015
00100050,Arlington - Thompson,4.6,14.8,7.1,66.1,0.3,0.5,6.6,48.0,52.0,student_raceeth_2015,2015
06100025,Ashburnham-Westminster - Briggs Elementary,0.2,0.2,4.0,93.4,0.0,0.0,2.2,50.3,49.7,student_raceeth_2015,2015
06100010,Ashburnham-Westminster - Meetinghouse School,1.3,0.0,6.4,87.3,0.0,0.0,5.1,55.4,44.6,student_raceeth_2015,2015
06100505,Ashburnham-Westminster - Oakmont Regional High School,0.8,1.0,3.6,91.9,0.0,0.0,2.6,50.6,49.4,student_raceeth_2015,2015
06100305,Ashburnham-Westminster - Overlook Middle School,0.7,1.6,2.6,93.2,0.0,0.0,1.9,49.8,50.2,student_raceeth_2015,2015
06100005,Ashburnham-Westminster - Westminster Elementary,0.8,1.1,5.6,90.7,0.3,0.0,1.4,51.3,48.7,student_raceeth_2015,2015
00140505,Ashland - Ashland High,2.5,5.3,6.0,83.6,0.1,0.0,2.5,49.9,50.1,student_raceeth_2015,2015
00140405,Ashland - Ashland Middle,2.5,7.9,12.3,74.4,0.4,0.0,2.5,48.5,51.5,student_raceeth_2015,2015
00140015,Ashland - David Mindess,2.9,13.8,9.0,70.7,0.2,0.0,3.4,49.7,50.3,student_raceeth_2015,2015
00140010,Ashland - Henry E Warren Elementary,2.0,12.4,6.4,74.9,1.3,0.0,3.0,48.3,51.7,student_raceeth_2015,2015
00140005,Ashland - William Pittaway Elementary,0.0,12.2,10.6,75.6,0.0,0.0,1.6,49.6,50.4,student_raceeth_2015,2015
08010605,Assabet Valley Regional Vocational Technical - Assabet Valley Vocational High School,1.1,0.9,12.0,83.1,0.5,0.0,2.4,55.4,44.6,student_raceeth_2015,2015
06150505,Athol-Royalston - Athol High,2.3,0.5,3.9,91.7,0.3,0.0,1.3,56.0,44.0,student_raceeth_2015,2015
06150305,Athol-Royalston - Athol-Royalston Middle School,1.5,0.2,5.7,89.6,0.0,0.0,3.0,51.7,48.3,student_raceeth_2015,2015
06150016,Athol-Royalston - Pleasant Street,2.5,1.4,5.7,88.6,0.0,0.0,1.8,56.1,43.9,student_raceeth_2015,2015
06150020,Athol-Royalston - Riverbend-Sanders Street School,0.5,0.0,16.4,79.0,0.0,0.0,4.1,57.4,42.6,student_raceeth_2015,2015
06150050,Athol-Royalston - Royalston Community School,2.0,2.0,3.4,91.3,0.0,0.0,1.3,51.0,49.0,student_raceeth_2015,2015
04910550,Atlantis Charter - Atlantis Charter School,3.6,1.9,8.0,83.3,0.1,0.0,3.1,45.2,54.8,student_raceeth_2015,2015
00160001,Attleboro - A. Irvin Studley Elementary School,0.7,2.5,29.4,63.3,0.2,0.0,3.9,49.0,51.0,student_raceeth_2015,2015
00160515,Attleboro - Attleboro Community Academy,2.1,6.3,33.3,47.9,0.0,2.1,8.3,54.2,45.8,student_raceeth_2015,2015
00160505,Attleboro - Attleboro High,5.2,4.4,10.9,75.2,0.5,0.2,3.7,52.8,47.2,student_raceeth_2015,2015
00160315,Attleboro - Cyril K. Brennan Middle School,4.4,3.3,15.1,70.6,0.4,0.9,5.3,53.7,46.3,student_raceeth_2015,2015
00160008,Attleboro - Early Learning Center,1.5,6.2,11.9,70.6,0.0,0.0,9.8,62.4,37.6,student_raceeth_2015,2015
00160045,Attleboro - Hill-Roberts Elementary School,4.3,3.9,11.2,72.5,0.2,0.0,7.9,52.4,47.6,student_raceeth_2015,2015
00160040,Attleboro - Hyman Fine Elementary School,5.9,7.6,12.0,68.1,0.0,0.0,6.3,48.5,51.5,student_raceeth_2015,2015
00160050,Attleboro - Peter Thacher Elementary School,5.0,3.8,15.2,69.4,0.2,0.0,6.4,54.6,45.4,student_raceeth_2015,2015
00160305,Attleboro - Robert J. Coelho Middle School,3.9,3.9,7.7,81.3,0.0,0.0,3.3,53.0,47.0,student_raceeth_2015,2015
00160035,Attleboro - Thomas Willett Elementary School,4.8,6.0,9.6,69.5,0.0,0.0,10.1,54.4,45.6,student_raceeth_2015,2015
00160320,Attleboro - Wamsutta Middle School,4.9,4.7,19.5,66.2,0.2,0.2,4.4,50.0,50.0,student_raceeth_2015,2015
00170305,Auburn - Auburn Middle,1.5,4.6,4.2,86.3,0.3,0.0,3.0,51.5,48.5,student_raceeth_2015,2015
00170505,Auburn - Auburn Senior High,1.6,2.7,5.6,87.1,0.4,0.0,2.5,44.6,55.4,student_raceeth_2015,2015
00170010,Auburn - Bryn Mawr,2.0,2.0,6.0,85.7,0.0,0.0,4.4,52.0,48.0,student_raceeth_2015,2015
00170005,Auburn - Julia Bancroft,1.3,4.7,5.6,84.4,0.0,0.0,4.0,53.8,46.2,student_raceeth_2015,2015
00170025,Auburn - Mary D Stone,0.8,4.7,7.0,84.8,0.4,0.0,2.3,47.5,52.5,student_raceeth_2015,2015
00170015,Auburn - Pakachoag,1.2,2.7,5.8,87.3,0.0,0.0,3.1,53.7,46.3,student_raceeth_2015,2015
00180510,Avon - Avon Middle High School,36.3,5.5,7.3,47.6,0.3,0.0,3.0,48.2,51.8,student_raceeth_2015,2015
00180010,Avon - Ralph D Butler,22.0,4.1,4.8,62.5,1.2,0.0,5.3,50.8,49.2,student_raceeth_2015,2015
06160505,Ayer Shirley School District - Ayer Shirley Regional High School,6.2,2.9,10.9,74.5,0.3,0.3,5.0,51.9,48.1,student_raceeth_2015,2015
06160305,Ayer Shirley School District - Ayer Shirley Regional Middle School,5.6,2.9,9.0,76.7,0.5,0.0,5.3,51.5,48.5,student_raceeth_2015,2015
06160001,Ayer Shirley School District - Lura A. White Elementary School,3.4,2.0,8.8,81.8,0.3,0.3,3.4,50.6,49.4,student_raceeth_2015,2015
06160002,Ayer Shirley School District - Page Hilltop School,4.0,1.8,13.6,77.2,0.4,0.7,2.4,52.0,48.0,student_raceeth_2015,2015
00200505,Barnstable - Barnstable High,6.7,3.5,7.5,76.9,1.1,0.4,3.9,48.5,51.5,student_raceeth_2015,2015
00200315,Barnstable - Barnstable Intermediate School,7.6,2.4,9.7,75.5,0.9,0.4,3.5,52.5,47.5,student_raceeth_2015,2015
00200050,Barnstable - Barnstable United Elementary School,6.6,1.4,8.3,77.8,0.4,0.1,5.3,47.9,52.1,student_raceeth_2015,2015
00200010,Barnstable - Centerville Elementary,8.0,1.4,9.8,77.0,0.5,0.0,3.3,56.2,43.8,student_raceeth_2015,2015
00200025,Barnstable - Hyannis West Elementary,16.1,3.4,22.3,46.2,0.6,0.6,11.0,56.6,43.4,student_raceeth_2015,2015
00200005,Barnstable - West Barnstable Elementary,3.0,1.5,6.4,85.4,0.0,0.0,3.7,53.2,46.8,student_raceeth_2015,2015
00200045,Barnstable - West Villages Elementary School,6.4,2.0,4.2,82.9,0.4,0.2,3.8,50.0,50.0,student_raceeth_2015,2015
04270010,Barnstable Community Horace Mann Charter Public - Barnstable Community Horace Mann Charter Public School,7.2,3.1,13.1,72.9,1.0,0.7,2.1,49.1,50.9,student_raceeth_2015,2015
35020405,Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,31.2,0.5,59.2,7.3,0.0,0.0,1.8,47.7,52.3,student_raceeth_2015,2015
00230505,Bedford - Bedford High,8.1,10.7,5.3,71.3,0.3,0.1,4.2,47.6,52.4,student_raceeth_2015,2015
00230305,Bedford - John Glenn Middle,6.0,9.6,6.0,72.7,0.0,0.2,5.6,50.6,49.4,student_raceeth_2015,2015
00230010,Bedford - Lt Elezer Davis,6.5,13.8,3.9,73.2,0.0,0.2,2.5,51.9,48.1,student_raceeth_2015,2015
00230012,Bedford - Lt Job Lane School,6.1,15.0,5.4,69.8,0.0,0.0,3.7,53.0,47.0,student_raceeth_2015,2015
00240505,Belchertown - Belchertown High,1.3,2.1,2.8,91.4,0.1,0.1,2.1,48.3,51.7,student_raceeth_2015,2015
00240006,Belchertown - Chestnut Hill Community School,0.7,2.1,2.5,91.8,0.0,0.4,2.6,52.6,47.4,student_raceeth_2015,2015
00240005,Belchertown - Cold Spring,1.8,1.8,6.1,86.7,0.0,0.0,3.6,59.4,40.6,student_raceeth_2015,2015
00240025,Belchertown - Jabish Middle School,0.7,0.7,5.0,92.0,0.0,0.0,1.5,55.1,44.9,student_raceeth_2015,2015
00240018,Belchertown - Swift River Elementary,1.2,1.3,3.7,92.7,0.0,0.2,1.0,49.8,50.2,student_raceeth_2015,2015
00250003,Bellingham - Bellingham Early Childhood Center,0.0,0.0,0.0,100.0,0.0,0.0,0.0,54.8,45.2,student_raceeth_2015,2015
00250505,Bellingham - Bellingham High School,2.2,2.5,3.2,90.3,0.3,0.0,1.5,54.3,45.7,student_raceeth_2015,2015
00250315,Bellingham - Bellingham Memorial Middle School,1.9,3.8,2.5,90.1,0.3,0.0,1.5,53.0,47.0,student_raceeth_2015,2015
00250009,Bellingham - Clara Macy Elementary,0.4,4.7,3.9,88.0,0.0,0.0,3.0,46.8,53.2,student_raceeth_2015,2015
00250510,Bellingham - Primavera Junior/Senior High School,0.0,0.0,6.5,93.5,0.0,0.0,0.0,61.3,38.7,student_raceeth_2015,2015
00250020,Bellingham - South Elementary,1.4,3.9,2.1,92.2,0.0,0.0,0.5,47.9,52.1,student_raceeth_2015,2015
00250025,Bellingham - Stall Brook,3.1,4.7,5.1,85.1,0.0,0.0,2.0,50.2,49.8,student_raceeth_2015,2015
00260505,Belmont - Belmont High,4.7,16.4,3.1,69.4,0.0,0.2,6.2,46.4,53.6,student_raceeth_2015,2015
00260015,Belmont - Daniel Butler,5.0,23.2,5.6,59.2,0.6,0.0,6.5,54.8,45.2,student_raceeth_2015,2015
00260010,Belmont - Mary Lee Burbank,1.1,18.8,5.1,67.0,0.0,0.3,7.7,51.0,49.0,student_raceeth_2015,2015
00260035,Belmont - Roger E Wellington,2.5,12.7,2.6,74.5,0.2,0.2,7.3,54.0,46.0,student_raceeth_2015,2015
00260005,Belmont - Winn Brook,1.5,24.7,3.2,64.5,0.4,0.0,5.6,49.9,50.1,student_raceeth_2015,2015
00260305,Belmont - Winthrop L Chenery Middle,4.0,15.9,4.3,70.7,0.0,0.0,5.1,48.7,51.3,student_raceeth_2015,2015
04200205,Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School,80.7,1.2,15.3,1.2,0.9,0.0,0.9,46.1,53.9,student_raceeth_2015,2015
04470205,Benjamin Franklin Classical Charter Public - Benjamin Franklin Classical Charter Public School,0.9,20.7,1.8,72.7,0.2,0.0,3.8,48.0,52.0,student_raceeth_2015,2015
00270010,Berkley - Berkley Community School,0.4,0.0,1.2,96.9,0.0,0.0,1.4,52.3,47.7,student_raceeth_2015,2015
00270305,Berkley - Berkley Middle School,0.8,0.3,3.0,94.3,0.0,0.0,1.6,48.5,51.5,student_raceeth_2015,2015
04140305,Berkshire Arts and Technology Charter Public - Berkshire Arts and Technology Charter Public School,15.0,2.1,4.2,75.4,0.0,0.6,2.7,48.8,51.2,student_raceeth_2015,2015
06180505,Berkshire Hills - Monument Mt Regional High,1.6,2.2,4.3,88.2,0.2,0.4,3.1,52.2,47.8,student_raceeth_2015,2015
06180310,Berkshire Hills - Monument Valley Regional Middle School,1.5,1.2,6.2,87.6,0.2,0.7,2.5,47.4,52.6,student_raceeth_2015,2015
06180035,Berkshire Hills - Muddy Brook Regional Elementary School,1.3,3.6,8.3,78.4,0.0,0.0,8.3,54.0,46.0,student_raceeth_2015,2015
00280005,Berlin - Berlin Memorial,0.5,1.6,4.3,89.8,0.0,0.0,3.8,61.8,38.2,student_raceeth_2015,2015
06200505,Berlin-Boylston - Tahanto Regional High,1.5,2.2,1.3,92.4,0.0,0.0,2.7,47.5,52.5,student_raceeth_2015,2015
00300055,Beverly - Ayers/Ryal Side School,3.6,4.4,10.7,78.5,0.0,0.2,2.6,56.1,43.9,student_raceeth_2015,2015
00300505,Beverly - Beverly High,2.7,1.7,7.6,86.3,0.0,0.0,1.7,47.1,52.9,student_raceeth_2015,2015
00300305,Beverly - Briscoe Middle,2.6,2.0,11.0,81.7,0.0,0.2,2.5,51.3,48.7,student_raceeth_2015,2015
00300010,Beverly - Centerville Elementary,4.4,1.5,12.0,78.9,0.0,0.0,3.2,54.5,45.5,student_raceeth_2015,2015
00300015,Beverly - Cove Elementary,3.3,1.8,9.2,81.5,0.0,0.0,4.2,50.7,49.3,student_raceeth_2015,2015
00300033,Beverly - Hannah Elementary,1.8,1.8,8.8,84.2,0.0,0.0,3.4,50.4,49.6,student_raceeth_2015,2015
00300040,Beverly - North Beverly Elementary,1.6,1.9,8.9,84.1,0.2,0.0,3.3,56.3,43.7,student_raceeth_2015,2015
00310505,Billerica - Billerica Memorial High School,2.2,4.7,2.9,88.9,0.0,0.2,1.2,49.2,50.8,student_raceeth_2015,2015
00310030,Billerica - Eugene C Vining,1.0,5.0,5.0,81.6,0.0,1.0,6.5,48.8,51.2,student_raceeth_2015,2015
00310007,Billerica - Frederick J Dutile,2.1,4.8,4.5,85.6,0.0,0.3,2.7,50.7,49.3,student_raceeth_2015,2015
00310026,Billerica - Hajjar Elementary,2.7,7.2,5.4,82.9,0.2,0.0,1.6,52.6,47.4,student_raceeth_2015,2015
00310012,Billerica - John F Kennedy,0.6,2.9,1.5,93.0,0.0,0.0,2.0,54.4,45.6,student_raceeth_2015,2015
00310310,Billerica - Locke Middle,1.1,5.7,2.7,88.0,0.0,0.3,2.2,52.0,48.0,student_raceeth_2015,2015
00310305,Billerica - Marshall Middle School,1.4,2.9,4.9,88.7,0.0,0.0,2.0,52.7,47.3,student_raceeth_2015,2015
00310015,Billerica - Parker,3.5,9.2,4.6,80.5,0.0,0.0,2.2,52.0,48.0,student_raceeth_2015,2015
00310005,Billerica - Thomas Ditson,1.7,10.6,4.7,77.8,0.0,0.2,5.0,49.8,50.2,student_raceeth_2015,2015
08050605,Blackstone Valley Regional Vocational Technical - Blackstone Valley,0.5,0.6,3.0,94.0,0.0,0.1,1.9,47.6,52.4,student_raceeth_2015,2015
06220015,Blackstone-Millville - A F Maloney,1.5,0.5,4.9,89.3,0.0,0.0,3.9,45.1,54.9,student_raceeth_2015,2015
06220505,Blackstone-Millville - Blackstone Millville RHS,1.1,1.5,2.4,93.2,0.2,0.0,1.5,53.0,47.0,student_raceeth_2015,2015
06220405,Blackstone-Millville - Frederick W. Hartnett Middle School,0.5,0.9,5.4,92.3,0.0,0.0,0.9,48.5,51.5,student_raceeth_2015,2015
06220008,Blackstone-Millville - John F Kennedy Elementary,2.3,1.0,5.7,85.9,0.3,0.0,4.7,50.0,50.0,student_raceeth_2015,2015
06220010,Blackstone-Millville - Millville Elementary,0.4,0.7,7.4,89.1,0.0,0.0,2.5,52.6,47.4,student_raceeth_2015,2015
08060605,Blue Hills Regional Vocational Technical - Blue Hills Regional Vocational Technical,21.2,0.9,8.3,64.4,0.9,0.1,4.2,54.9,45.1,student_raceeth_2015,2015
00350541,Boston - Another Course To College,46.2,6.4,36.4,8.1,0.4,0.4,2.1,47.0,53.0,student_raceeth_2015,2015
00350003,Boston - Baldwin Early Learning Center,15.9,17.2,33.1,27.8,0.0,0.0,6.0,62.9,37.1,student_raceeth_2015,2015
00350021,Boston - Beethoven,25.9,3.8,29.0,37.2,0.0,0.0,4.1,51.4,48.6,student_raceeth_2015,2015
00350390,Boston - Blackstone,22.8,0.5,73.0,2.5,0.0,0.2,1.0,49.4,50.6,student_raceeth_2015,2015
00350548,Boston - Boston Adult Academy,55.0,5.8,32.5,3.1,0.5,0.5,2.6,54.5,45.5,student_raceeth_2015,2015
00350546,Boston - Boston Arts Academy,37.0,2.9,42.9,14.5,0.5,0.0,2.3,34.7,65.3,student_raceeth_2015,2015
00350558,Boston - Boston Community Leadership Academy,36.8,4.0,49.1,7.8,0.4,0.0,1.9,46.9,53.1,student_raceeth_2015,2015
00350507,Boston - Boston International High School,43.0,3.7,50.7,1.3,0.0,0.0,1.3,52.2,47.8,student_raceeth_2015,2015
00350560,Boston - Boston Latin,9.1,28.3,11.8,47.5,0.0,0.1,3.3,45.8,54.2,student_raceeth_2015,2015
00350545,Boston - Boston Latin Academy,25.7,21.9,21.1,28.3,0.5,0.2,2.3,41.3,58.7,student_raceeth_2015,2015
00350413,Boston - Boston Middle School Academy,75.0,0.0,25.0,0.0,0.0,0.0,0.0,75.0,25.0,student_raceeth_2015,2015
00350012,Boston - Boston Teachers Union School,30.6,0.9,37.0,25.3,0.9,0.3,4.9,46.3,53.7,student_raceeth_2015,2015
00350505,Boston - Brighton High,46.5,3.4,42.7,5.2,0.3,0.1,1.7,57.4,42.6,student_raceeth_2015,2015
00350036,Boston - Carter Developmental Center,63.3,16.7,10.0,10.0,0.0,0.0,0.0,60.0,40.0,student_raceeth_2015,2015
00350054,Boston - Charles H Taylor,78.9,1.6,15.2,0.7,0.5,0.0,2.9,50.2,49.8,student_raceeth_2015,2015
00350052,Boston - Charles Sumner,20.7,2.4,65.2,9.6,0.2,0.0,2.0,51.5,48.5,student_raceeth_2015,2015
00350515,Boston - Charlestown High,39.0,18.6,35.0,5.7,0.3,0.1,1.2,55.9,44.1,student_raceeth_2015,2015
00350430,Boston - Clarence R Edwards Middle,11.8,10.1,69.7,7.9,0.0,0.0,0.5,55.8,44.2,student_raceeth_2015,2015
00350518,Boston - Community Academy,50.0,0.0,16.1,33.9,0.0,0.0,0.0,74.2,25.8,student_raceeth_2015,2015
