Org Code,Attendance Rate,Average # of days absent,Absent 10 or more days,Chronically Absent (10% or more),Year,Retention Rate
01620020,96.0,6.9,27.3,6.4,2015,0.0
02760008,96.2,6.4,16.4,6.2,2015,0.0
01680010,96.0,7.0,23.0,8.6,2015,0.0
06150016,94.1,9.9,43.9,15.7,2015,2.2
02840505,95.3,8.1,27.0,10.9,2015,1.4
02640007,96.1,7.0,23.1,3.8,2015,0.3
00140015,96.7,5.8,19.0,3.8,2015,0.0
01980043,96.3,6.6,24.1,2.1,2015,0.0
00250510,76.6,32.1,77.3,79.5,2015,19.4
00570050,96.0,7.0,23.9,9.7,2015,0.0
00930003,89.4,16.4,64.3,44.0,2015,0.0
07730025,96.2,6.4,19.0,4.4,2015,0.0
02810330,92.6,12.3,47.6,25.9,2015,1.2
01280505,90.3,16.0,54.0,36.9,2015,1.7
00610021,74.9,34.9,84.4,83.6,2015,20.2
01630080,89.8,17.8,57.7,28.8,2015,5.0
02580515,61.0,55.1,87.1,90.3,2015,0.0
02260405,95.7,7.5,30.5,5.4,2015,0.2
06250300,96.3,6.5,22.1,5.0,2015,0.4
02810085,94.1,9.9,41.5,18.8,2015,3.0
00200025,94.7,8.5,35.0,12.8,2015,0.0
00350237,94.8,8.3,29.5,13.7,2015,0.9
07750505,96.4,6.5,18.0,4.8,2015,0.5
01530010,95.3,7.9,31.6,10.5,2015,0.4
03430040,95.4,7.7,29.1,7.5,2015,0.0
00560025,95.9,7.1,24.2,7.9,2015,0.5
01870005,96.1,6.6,23.4,3.6,2015,0.3
03480160,94.0,10.0,44.7,19.7,2015,2.8
06050405,95.2,8.2,25.6,12.1,2015,0.0
01530007,95.5,7.5,27.3,9.4,2015,0.0
02740120,95.6,7.2,27.2,12.2,2015,0.0
00670305,96.3,6.9,22.1,4.6,2015,0.0
00520015,95.8,7.2,28.4,5.2,2015,0.3
00820305,95.0,9.0,16.7,5.4,2015,0.0
02070005,95.6,7.7,31.3,8.1,2015,0.3
00400025,96.2,6.6,21.1,5.9,2015,0.5
06750310,96.2,6.7,25.6,4.4,2015,0.0
02010040,93.9,10.3,46.7,19.9,2015,3.2
01610505,93.7,11.0,39.9,14.1,2015,3.0
07750040,96.5,6.3,17.2,3.7,2015,0.2
03220005,96.0,6.9,22.8,5.9,2015,0.6
01360007,96.4,6.3,19.6,4.3,2015,0.2
07800315,95.5,7.9,30.1,9.0,2015,0.0
06250050,96.0,7.1,26.4,4.3,2015,0.0
03070015,96.4,6.3,19.1,3.9,2015,0.0
06950505,97.0,5.3,15.7,3.3,2015,0.4
02430025,95.9,7.3,27.3,8.3,2015,0.0
02810120,93.6,10.5,45.1,18.8,2015,2.0
02710005,94.9,8.7,36.5,11.7,2015,1.2
04110305,89.2,17.2,51.5,36.4,2015,3.4
00440045,94.6,9.4,37.8,14.1,2015,1.1
00350505,85.0,24.7,63.2,50.9,2015,11.0
08150605,93.9,10.4,41.3,16.9,2015,0.9
04140305,93.4,11.4,49.3,20.5,2015,5.1
00440410,94.7,9.1,32.7,16.3,2015,0.2
03370005,96.1,7.0,21.5,3.7,2015,0.0
01490009,95.7,7.2,27.7,10.3,2015,0.6
02740075,94.5,9.4,38.8,13.6,2015,0.0
02810365,92.4,12.1,48.7,27.0,2015,1.4
02440020,95.3,8.0,28.4,10.4,2015,0.0
06350305,96.0,7.1,26.3,6.1,2015,0.0
00350518,85.0,20.4,49.2,43.2,2015,24.2
00460060,93.9,10.5,41.6,22.1,2015,0.0
02710505,92.5,13.3,65.9,15.2,2015,0.4
03250055,95.5,7.8,28.7,7.1,2015,1.3
00490007,94.3,9.7,38.5,13.8,2015,0.0
02750005,95.7,7.6,28.1,7.9,2015,0.0
04830305,96.1,6.7,21.4,6.8,2015,1.0
03320305,96.0,6.9,27.7,8.4,2015,0.1
00350004,95.1,8.7,33.1,11.3,2015,0.8
08280605,94.5,9.5,36.6,14.4,2015,0.7
00350255,92.4,12.8,52.1,27.0,2015,1.0
01680015,95.8,7.5,24.8,7.4,2015,0.0
03360050,95.4,8.1,33.1,10.9,2015,0.5
04740505,91.9,13.8,47.4,28.5,2015,9.0
01820008,95.6,7.6,29.7,6.3,2015,0.2
03250036,95.8,7.4,27.5,9.3,2015,0.2
06580310,96.6,6.0,17.9,4.1,2015,0.3
00570045,94.5,9.3,33.5,15.8,2015,0.2
02460017,96.5,6.1,15.8,4.2,2015,0.0
06500505,94.0,10.4,38.8,17.1,2015,2.8
04260205,96.5,6.3,20.2,3.9,2015,0.0
01140010,93.7,10.8,43.5,21.8,2015,1.3
02640010,96.3,6.7,22.5,3.1,2015,0.7
00070013,94.9,9.0,33.4,11.3,2015,0.1
07750005,95.6,7.6,26.0,6.3,2015,0.8
04070405,95.2,8.3,34.9,11.6,2015,0.0
01100305,96.9,5.6,19.1,3.1,2015,0.0
01720505,93.3,11.2,44.2,19.6,2015,5.6
04280305,97.5,4.8,15.2,2.9,2015,2.9
02340005,99.6,0.7,0.0,0.0,2015,0.0
04130505,93.8,10.8,36.6,13.8,2015,0.0
02810050,94.4,9.7,41.8,15.3,2015,5.1
02120015,96.3,6.5,19.4,5.8,2015,1.6
04440205,96.9,5.5,17.8,3.0,2015,0.6
02920006,95.5,7.8,32.3,7.9,2015,0.3
03420015,95.2,8.2,32.2,11.2,2015,0.0
00440065,95.3,8.1,30.1,12.1,2015,0.8
07750305,96.5,6.2,20.3,4.8,2015,0.0
03000005,93.8,10.8,42.5,13.4,2015,0.0
00500020,95.9,6.0,20.6,4.8,2015,0.4
02850010,95.7,7.5,23.5,10.0,2015,0.0
00860010,93.8,10.7,43.8,18.9,2015,1.9
00350515,82.9,27.8,61.5,47.8,2015,16.4
02110018,96.4,6.4,19.7,4.1,2015,0.2
03050015,96.2,6.6,21.5,5.6,2015,0.4
00610020,94.9,8.4,32.7,11.3,2015,0.6
00990405,95.9,7.3,24.9,7.9,2015,0.0
07730020,96.0,7.1,26.8,5.1,2015,0.2
01600320,75.3,40.9,97.4,82.1,2015,2.9
03480520,90.0,15.8,54.2,33.8,2015,6.3
00260505,96.3,6.3,17.8,5.7,2015,0.6
03100003,94.3,9.7,40.4,15.0,2015,0.2
08510605,94.1,10.4,40.5,16.3,2015,1.4
06980510,95.5,7.9,32.4,7.5,2015,0.2
00050303,96.0,7.0,28.0,5.5,2015,0.0
01710010,96.4,6.5,21.4,2.4,2015,0.0
03260004,97.1,5.1,12.3,1.8,2015,0.3
07120515,92.4,13.1,49.8,18.9,2015,3.4
02810075,95.0,8.7,35.4,12.3,2015,0.9
01600030,96.1,6.8,23.1,7.1,2015,1.3
01630020,95.1,8.5,33.9,10.5,2015,3.8
00440080,71.1,44.6,91.1,82.3,2015,28.3
00350184,94.9,8.7,37.3,11.4,2015,1.6
00350377,92.3,12.5,49.3,29.5,2015,3.2
01490040,94.9,8.3,34.3,14.3,2015,1.8
06350010,95.6,6.9,26.0,6.8,2015,0.0
02930315,95.3,8.2,32.0,10.2,2015,0.5
06730010,96.3,6.6,21.2,2.7,2015,0.7
02810005,93.9,9.8,41.7,16.7,2015,5.6
02390505,91.7,14.4,52.0,24.1,2015,3.0
00300505,94.4,9.7,30.7,14.8,2015,2.0
00350535,89.4,16.5,54.4,38.2,2015,12.6
00950505,89.3,17.9,63.5,42.8,2015,6.0
01590010,96.3,6.5,21.3,5.5,2015,0.0
01310005,96.8,5.6,16.7,2.6,2015,0.2
01610010,93.9,10.1,41.8,14.9,2015,0.0
00630010,96.0,6.9,27.0,5.2,2015,2.0
00950130,93.5,11.1,44.2,21.5,2015,0.0
03480210,94.7,8.9,34.3,14.8,2015,0.8
07350002,92.6,9.6,33.9,25.2,2015,0.0
03420025,96.7,5.8,18.5,3.2,2015,0.0
07630505,92.4,13.5,50.1,25.1,2015,0.3
02810195,93.2,11.3,48.7,21.1,2015,3.0
08720605,96.1,6.8,21.6,5.7,2015,1.1
07500007,95.3,8.1,40.9,6.8,2015,3.6
03470055,95.8,7.2,25.7,6.3,2015,0.0
07200020,95.9,7.1,27.4,5.1,2015,1.2
00740015,95.6,7.6,27.1,6.9,2015,0.0
06150505,90.3,15.7,53.5,32.3,2015,4.2
01600330,93.2,11.7,48.3,22.7,2015,0.3
00490310,96.3,6.4,25.0,8.8,2015,0.0
02930008,95.5,7.9,28.8,6.7,2015,1.1
00350302,93.4,11.2,43.7,19.8,2015,1.9
03480235,96.1,6.6,22.7,8.3,2015,1.3
00720505,95.0,8.7,30.5,12.8,2015,3.1
00300055,95.5,7.7,27.2,9.6,2015,0.5
00100025,96.9,5.5,15.0,2.8,2015,0.5
02460020,97.0,5.4,13.5,2.0,2015,0.0
01370060,94.8,8.0,34.1,17.1,2015,1.9
02010063,93.9,9.6,40.2,18.2,2015,5.0
04160305,95.7,7.8,26.7,11.4,2015,6.4
00860005,95.5,8.0,27.7,6.9,2015,0.0
03440025,96.4,6.5,20.6,4.8,2015,0.3
02390003,97.5,3.9,8.6,2.2,2015,0.0
02430095,95.1,8.4,32.0,12.4,2015,0.0
01490533,91.3,14.8,49.5,31.8,2015,5.5
00770015,95.8,7.5,28.5,6.0,2015,0.2
04190305,95.7,7.4,23.3,10.8,2015,6.3
01530505,92.6,12.7,49.6,23.9,2015,2.4
01640010,95.9,7.2,28.2,6.1,2015,0.6
02360055,93.3,11.6,48.5,23.6,2015,0.5
01850065,95.1,8.3,31.2,11.6,2015,0.9
00970043,94.5,9.1,38.8,13.9,2015,0.4
02010124,94.6,9.5,40.2,12.9,2015,8.7
01680016,96.5,6.3,22.0,4.2,2015,0.0
02810366,93.8,10.1,40.8,18.5,2015,1.1
02360310,94.6,9.5,35.9,15.1,2015,0.2
01630050,95.9,7.0,24.7,11.7,2015,2.3
00880003,95.8,7.2,26.6,5.2,2015,0.6
01550015,96.1,7.0,25.0,3.2,2015,0.0
00440420,95.1,8.6,31.3,14.5,2015,0.0
35070505,88.6,18.0,58.6,49.5,2015,3.4
04850485,96.2,8.2,32.4,6.8,2015,2.7
00790020,95.6,7.7,27.1,9.4,2015,0.4
02090008,94.6,9.1,38.0,11.7,2015,1.2
00350575,94.2,10.3,36.0,16.9,2015,4.5
01600340,94.6,9.1,32.1,14.8,2015,0.3
01280045,92.4,11.7,42.4,27.7,2015,0.0
03480420,94.9,8.6,33.5,16.0,2015,0.6
02610010,94.0,10.6,42.7,10.1,2015,0.0
01710025,96.2,6.4,21.9,5.8,2015,0.5
01580505,95.3,8.3,23.8,7.3,2015,0.2
03150020,96.7,6.0,21.2,3.4,2015,0.0
04880550,95.4,8.0,33.4,6.3,2015,1.1
02180010,95.7,7.5,26.0,7.7,2015,1.6
02360065,94.0,10.3,38.7,19.6,2015,1.8
01640405,96.3,6.7,21.7,5.2,2015,0.0
02640305,95.4,8.1,28.9,7.7,2015,0.0
00930010,95.3,7.7,27.7,15.6,2015,0.0
01000007,96.2,6.7,21.7,5.1,2015,0.2
01550305,97.5,4.5,10.9,2.9,2015,0.0
04430205,96.3,6.8,25.8,6.0,2015,6.0
03440305,97.0,5.4,16.7,3.0,2015,0.0
07530030,95.2,8.4,32.0,12.1,2015,0.3
00490506,90.8,15.5,54.7,29.8,2015,2.9
06900505,95.0,8.6,27.8,10.4,2015,0.9
00350363,74.8,40.3,75.2,65.1,2015,17.2
01760605,91.8,14.2,55.7,25.1,2015,1.5
02980005,96.5,6.2,19.3,3.0,2015,0.0
07170010,96.2,6.2,25.4,6.8,2015,0.0
02430040,95.4,8.0,31.0,8.4,2015,1.8
03440045,96.5,6.2,18.0,1.9,2015,0.3
09150705,95.7,7.6,30.9,6.6,2015,0.4
07750018,95.9,7.3,26.0,6.9,2015,0.3
03460015,94.7,9.4,35.4,11.9,2015,0.0
01970505,93.5,10.9,42.1,20.0,2015,1.6
01710015,95.7,7.6,28.8,6.2,2015,1.4
01600050,94.6,9.0,38.0,17.2,2015,0.5
00270305,95.8,7.5,28.8,7.3,2015,0.0
04450105,97.4,4.7,12.4,2.3,2015,0.2
00440421,96.3,6.5,23.2,8.0,2015,1.5
01030001,94.8,8.8,35.2,14.5,2015,0.8
01000015,96.2,6.6,22.2,5.2,2015,0.2
00950315,92.6,12.8,51.8,27.2,2015,1.2
03250020,95.5,7.7,29.3,7.6,2015,0.0
08530605,95.4,8.0,29.2,8.0,2015,0.1
02170003,96.7,5.8,16.6,4.1,2015,0.4
08060605,94.5,9.5,44.7,8.2,2015,0.5
04770010,96.2,6.8,23.9,6.6,2015,0.4
00350006,91.7,13.6,54.3,29.5,2015,6.1
01280050,94.4,9.6,38.6,18.2,2015,0.2
01360305,96.2,6.7,19.2,6.1,2015,0.0
01000045,95.2,8.3,32.2,11.6,2015,0.0
01250505,94.7,9.5,39.9,10.7,2015,0.1
01600005,91.8,13.1,55.3,29.2,2015,0.6
02300005,95.2,8.1,30.0,11.5,2015,0.0
00350537,87.4,21.5,69.9,45.5,2015,11.6
02810055,93.1,10.9,43.4,20.9,2015,1.6
01050505,94.6,9.6,37.9,14.7,2015,1.0
06250315,97.3,4.8,13.1,2.3,2015,0.0
02170005,96.4,6.5,21.3,1.8,2015,0.3
00360010,95.0,8.7,36.8,9.3,2015,0.6
03040005,94.9,8.2,30.6,12.1,2015,2.3
00350013,92.1,13.0,46.1,26.7,2015,1.6
01580005,96.3,6.6,22.1,4.3,2015,0.9
00710010,95.8,7.3,25.4,8.6,2015,0.3
04090205,95.6,8.1,28.7,11.1,2015,2.5
03050005,96.2,6.9,22.5,3.7,2015,0.0
06000015,96.3,6.5,19.4,5.0,2015,1.5
01610023,95.8,7.4,24.4,7.5,2015,0.0
02810328,91.9,13.3,55.0,29.4,2015,1.2
02770010,89.3,16.5,64.5,39.5,2015,-
01420505,91.1,15.2,52.9,26.6,2015,2.3
03040020,96.0,7.2,22.9,4.1,2015,0.5
00160315,94.7,9.2,35.3,15.9,2015,0.5
00350540,92.6,13.1,48.3,21.9,2015,3.0
06150050,94.7,9.0,39.3,12.3,2015,0.0
01510005,96.5,6.2,17.7,3.6,2015,0.0
02100029,95.7,7.5,27.0,6.6,2015,0.0
01550006,96.2,6.7,20.4,5.2,2015,0.0
02120030,95.4,7.8,28.6,9.6,2015,1.2
02930305,95.0,8.6,34.6,16.0,2015,0.0
00010505,93.5,11.1,43.5,18.5,2015,1.5
04970205,95.8,7.4,28.0,6.3,2015,0.3
01280027,94.4,9.4,38.3,14.7,2015,0.0
01280033,80.8,28.9,73.5,65.3,2015,9.3
01630075,95.9,7.3,30.4,4.7,2015,1.4
02270505,93.3,11.4,32.1,15.5,2015,3.7
02310015,95.6,7.7,29.7,6.1,2015,0.2
02660010,96.6,6.0,18.2,2.8,2015,0.3
03480240,94.5,9.4,41.5,17.4,2015,0.5
00440405,95.5,7.8,28.2,11.6,2015,1.4
06250505,94.9,9.0,32.1,7.6,2015,1.7
00100010,96.3,6.6,18.3,4.4,2015,0.5
00560305,96.7,5.8,17.6,4.7,2015,0.1
03310015,94.7,9.1,38.1,10.2,2015,2.8
00350243,93.6,10.8,41.8,22.8,2015,2.9
00460020,95.7,7.5,25.8,7.0,2015,0.0
00350286,97.2,4.9,15.6,5.3,2015,1.6
04700105,96.9,6.1,20.8,1.7,2015,0.2
03310030,96.0,7.0,24.8,5.5,2015,0.4
01990410,97.2,5.1,12.3,2.9,2015,0.0
02650405,96.3,6.6,21.0,7.4,2015,0.2
01410007,95.4,7.9,30.6,11.7,2015,0.4
01450020,95.6,7.6,27.9,7.2,2015,0.0
02880025,96.4,6.4,21.4,2.6,2015,0.0
06580505,94.4,9.6,34.2,14.8,2015,2.3
07350035,96.1,6.8,24.0,5.7,2015,0.2
00950325,68.2,45.8,91.6,89.2,2015,44.0
00860505,93.6,11.0,43.8,17.1,2015,0.2
02110001,95.7,7.1,23.9,8.2,2015,0.0
02810020,93.9,10.2,42.7,19.7,2015,5.7
03170015,96.3,6.0,19.8,7.6,2015,0.0
00090004,96.2,6.7,21.3,5.7,2015,0.0
00770305,95.3,8.3,28.2,9.0,2015,0.2
02780305,95.9,7.2,25.5,7.9,2015,0.0
07250305,96.5,6.2,19.8,5.0,2015,0.0
02810205,94.6,9.4,35.2,12.2,2015,1.7
03140305,95.0,8.7,34.8,12.3,2015,0.0
02730008,95.6,7.7,32.8,8.6,2015,1.1
02620001,94.7,8.6,35.5,15.9,2015,0.0
01370003,88.2,16.6,63.6,51.6,2015,0.0
00490305,95.5,7.6,28.9,12.5,2015,0.0
02260305,73.6,33.9,83.3,79.6,2015,24.3
01100005,95.4,7.7,29.8,8.1,2015,0.8
02660005,96.2,6.8,25.3,3.8,2015,0.4
02070115,96.6,6.0,22.4,3.2,2015,0.0
03470005,96.0,7.0,22.2,7.2,2015,0.0
03480350,93.6,10.5,39.4,22.3,2015,0.4
00350548,82.1,23.7,61.9,54.7,2015,18.3
04780505,94.6,9.4,32.7,10.0,2015,3.3
00440400,84.0,25.2,64.7,52.9,2015,16.1
01860025,96.7,5.8,16.3,3.0,2015,0.5
00260305,96.6,6.0,17.3,3.5,2015,0.1
01630525,76.2,39.0,86.6,81.2,2015,15.1
00350376,91.0,14.7,55.9,35.1,2015,1.1
02510060,94.7,9.1,38.0,10.4,2015,0.0
06620020,94.6,9.4,35.6,13.6,2015,0.0
01520015,95.7,7.4,29.4,9.4,2015,0.4
03320007,95.7,7.1,30.3,7.9,2015,5.2
00350266,94.6,9.5,39.9,9.4,2015,0.0
01630055,95.4,8.0,32.5,10.6,2015,1.6
01760505,94.1,10.0,41.3,13.4,2015,3.9
01070025,91.1,14.3,53.2,31.2,2015,0.0
04490305,94.9,9.2,35.0,8.4,2015,4.5
00970048,93.8,10.5,43.1,22.1,2015,0.2
00950011,92.3,13.3,54.0,29.3,2015,0.6
01500505,94.5,9.5,36.0,18.1,2015,0.3
07700605,94.3,9.9,37.9,16.0,2015,2.9
01630005,94.5,9.4,38.0,16.8,2015,6.9
07600405,95.9,7.4,25.1,7.0,2015,0.0
00960005,94.3,9.7,37.6,14.4,2015,0.5
00050020,95.9,7.2,27.7,5.6,2015,0.3
03480177,94.8,8.3,32.5,14.7,2015,0.5
03250310,94.1,10.3,38.4,18.6,2015,0.7
07500505,96.1,6.8,23.0,7.0,2015,0.7
02200075,93.4,9.9,39.5,19.4,2015,0.0
04870550,91.3,15.5,43.5,28.6,2015,1.3
02430075,97.2,4.7,13.4,7.5,2015,0.0
02810030,93.1,11.3,43.7,22.0,2015,6.7
03070010,96.6,6.0,16.9,4.4,2015,0.3
06500010,96.0,7.0,25.3,4.3,2015,0.0
04580505,59.0,56.3,84.2,76.7,2015,36.7
02310010,95.9,7.3,25.6,5.2,2015,0.3
03100505,94.9,8.8,31.6,13.7,2015,6.2
01980010,96.2,6.6,19.4,4.7,2015,0.0
04390050,93.8,10.8,47.1,16.2,2015,1.0
01370070,92.3,11.9,51.8,27.9,2015,4.7
00350549,92.8,12.3,42.1,21.5,2015,7.9
02810320,95.6,7.2,24.0,11.9,2015,2.2
01390015,96.6,6.0,18.8,2.6,2015,0.0
00460030,96.1,6.6,21.6,6.2,2015,0.3
02610305,94.5,9.9,38.2,11.1,2015,0.0
02850405,96.0,7.1,22.6,7.0,2015,0.9
03350017,96.8,5.8,18.9,0.0,2015,0.0
03480415,95.4,7.9,28.4,9.6,2015,1.6
01720020,96.5,6.1,19.6,5.8,2015,0.7
00610305,95.0,8.7,39.1,11.1,2015,0.4
35080505,60.8,43.4,83.5,90.0,2015,45.1
00140405,96.5,6.2,17.6,5.7,2015,0.0
02440505,93.6,10.6,35.6,21.8,2015,4.3
01910025,94.9,8.8,33.9,9.6,2015,0.8
02390015,96.1,6.8,23.8,4.5,2015,0.4
02810190,94.8,8.6,36.9,13.9,2015,8.5
03230005,96.3,6.2,18.7,5.2,2015,0.0
02480305,95.0,8.5,27.7,13.4,2015,0.4
01630030,94.7,9.0,37.6,14.8,2015,5.3
00490045,94.8,9.1,34.9,14.0,2015,2.0
00990050,96.2,6.8,21.7,4.4,2015,0.0
02170010,96.5,6.1,20.2,4.2,2015,0.3
03350015,97.0,5.4,13.5,0.9,2015,0.0
00160050,95.8,7.3,28.4,8.6,2015,0.0
00930015,92.0,13.2,49.6,29.4,2015,0.0
00240505,94.0,10.4,39.4,14.5,2015,1.1
02810360,77.9,33.5,87.4,78.2,2015,9.6
03080404,95.6,7.4,27.7,11.7,2015,0.0
02070505,95.4,7.9,26.9,10.0,2015,0.8
02840405,96.0,7.1,26.6,7.8,2015,0.1
01310505,95.6,7.7,26.0,7.3,2015,0.4
04790505,92.4,13.2,53.3,21.4,2015,1.0
08790605,95.1,8.4,28.8,11.1,2015,0.3
00100045,95.3,8.3,29.3,3.3,2015,0.5
04540205,97.6,4.3,7.3,1.2,2015,0.6
04920005,94.7,9.4,40.8,13.8,2015,2.6
00730030,96.6,5.9,18.9,2.7,2015,0.3
02760050,96.6,6.1,19.2,1.7,2015,0.0
00350522,86.4,22.0,54.2,36.1,2015,14.2
02070020,96.7,5.9,18.7,3.5,2015,0.3
03080032,96.0,6.7,22.1,10.5,2015,1.3
01310020,96.9,5.6,14.2,1.1,2015,0.4
00950013,93.6,10.7,46.6,20.0,2015,0.2
02580030,94.9,8.9,36.7,12.8,2015,0.0
03260505,96.3,6.6,23.2,5.3,2015,0.2
02360045,96.0,7.0,28.2,6.9,2015,0.5
03360065,95.7,7.6,30.3,6.1,2015,1.0
06160002,95.4,8.0,30.4,8.0,2015,0.2
01010032,95.6,7.5,28.2,6.5,2015,0.0
00350326,94.9,8.9,36.5,15.0,2015,3.8
02480003,95.3,8.1,31.5,7.5,2015,0.7
03150015,96.8,5.7,16.6,4.1,2015,0.3
04960305,96.5,6.2,20.7,4.5,2015,0.4
02810068,94.6,9.4,37.1,12.3,2015,2.6
02950505,94.2,10.2,33.9,12.9,2015,0.2
03210305,97.1,5.1,13.8,2.9,2015,0.5
01600505,92.3,12.5,39.8,22.5,2015,4.3
00960030,95.2,8.4,38.2,9.5,2015,0.0
07530020,95.6,7.4,27.3,8.7,2015,0.0
02760305,96.5,6.3,21.3,3.2,2015,0.0
01380003,95.0,8.5,31.6,10.5,2015,0.0
01890005,96.0,7.0,22.8,5.3,2015,0.0
02430020,97.1,5.1,16.9,3.7,2015,0.3
01780505,94.9,9.0,31.9,10.5,2015,0.6
03260045,96.9,5.5,14.9,3.6,2015,0.0
01860505,95.5,8.0,26.8,7.9,2015,1.1
02180305,96.0,7.1,23.1,7.7,2015,0.0
00730010,96.0,7.1,28.0,4.7,2015,0.3
00610015,92.1,13.2,54.6,30.1,2015,0.9
02910005,96.2,6.7,23.1,6.6,2015,2.3
02840005,95.4,7.5,28.3,9.7,2015,1.2
00350215,94.9,8.9,35.3,11.7,2015,3.5
00950305,92.7,12.4,53.7,26.3,2015,1.2
00350390,92.2,12.8,53.6,24.6,2015,0.7
02910020,96.0,7.0,24.9,2.7,2015,0.0
02620305,94.5,9.6,37.1,13.1,2015,0.3
06740015,93.0,11.7,41.3,25.7,2015,3.3
00830505,95.5,7.9,26.7,7.9,2015,0.3
00970340,94.1,10.0,37.8,16.0,2015,0.5
02290045,94.8,9.1,32.0,12.0,2015,2.0
00730045,96.1,6.8,23.2,6.2,2015,0.0
00350167,91.0,14.6,56.8,36.5,2015,3.6
01910310,95.7,7.6,24.5,7.4,2015,0.0
02810620,92.5,12.8,43.9,23.4,2015,2.0
01490530,90.4,15.3,51.4,33.7,2015,8.0
06580305,96.7,5.8,18.2,4.5,2015,0.5
01000310,96.0,6.9,26.7,8.2,2015,0.0
03050001,93.9,10.0,36.4,19.9,2015,0.0
03170050,95.7,7.6,25.5,2.6,2015,0.5
02640015,95.8,7.4,26.1,5.2,2015,0.4
03470025,96.4,6.1,16.8,4.3,2015,0.5
00970060,93.0,11.2,47.0,21.9,2015,1.4
02070015,96.5,6.1,21.3,4.1,2015,0.0
02070315,95.8,7.4,25.7,8.1,2015,0.1
01550310,96.5,6.1,19.7,4.6,2015,0.0
00970510,92.6,8.2,28.3,23.1,2015,15.3
00300010,95.3,8.3,29.3,8.5,2015,1.0
08210605,94.7,9.3,35.6,12.6,2015,0.0
02950023,96.4,6.5,22.1,4.8,2015,0.0
02180060,96.3,6.5,19.5,6.6,2015,0.3
00440017,95.4,8.0,32.7,10.8,2015,1.8
06250020,95.4,8.0,31.6,7.0,2015,0.0
01490022,95.3,7.7,30.7,9.5,2015,7.2
03180005,94.3,9.4,43.0,13.3,2015,1.1
02290305,94.3,10.1,39.4,17.5,2015,0.0
03460505,93.2,11.6,38.1,16.7,2015,1.7
00350052,93.0,11.9,51.4,22.1,2015,3.1
07250025,95.6,7.7,29.9,5.8,2015,0.0
02070305,95.7,7.6,26.1,8.8,2015,0.0
02480013,95.6,7.3,25.7,9.9,2015,1.0
07120002,94.7,9.2,39.0,10.6,2015,0.0
01910505,95.6,7.7,22.5,8.4,2015,0.6
02010075,93.1,11.5,47.7,25.9,2015,2.4
01010405,96.0,7.1,24.0,5.1,2015,0.0
00560030,96.6,5.9,16.6,4.0,2015,0.3
06800310,96.2,6.8,23.3,6.8,2015,0.0
07650030,93.3,11.8,71.4,28.6,2015,-
00500505,94.8,9.1,32.6,12.6,2015,0.8
01000305,94.6,8.9,33.7,16.6,2015,0.0
02580050,94.4,9.8,38.9,15.5,2015,0.3
03480035,94.4,9.6,41.9,13.7,2015,1.1
04200205,94.8,9.1,34.5,16.7,2015,0.4
01110505,95.8,7.5,26.1,7.0,2015,0.2
02890005,95.3,8.2,35.2,6.0,2015,0.0
07740010,94.3,9.3,42.2,4.7,2015,0.0
00170005,96.4,6.4,21.8,3.3,2015,0.0
00350014,90.8,13.5,51.6,38.9,2015,0.0
00710045,95.6,7.5,26.8,10.7,2015,0.0
00200005,95.3,8.3,31.6,7.0,2015,0.5
02810345,87.9,18.8,64.5,43.5,2015,0.0
07780005,95.3,7.9,30.9,12.6,2015,0.0
06050505,94.8,9.1,28.8,12.3,2015,1.8
01510010,95.7,7.2,25.2,7.9,2015,0.9
06980020,95.6,7.9,30.6,5.2,2015,0.0
03090020,94.6,8.5,34.3,13.8,2015,0.0
01780050,96.6,6.0,20.9,2.6,2015,0.0
06450025,95.3,8.1,30.7,9.2,2015,0.6
00230010,96.2,6.5,20.7,5.2,2015,0.0
02010123,95.2,7.8,28.1,11.9,2015,2.5
02810115,94.4,9.5,32.9,17.6,2015,4.7
00350366,93.6,10.5,40.2,21.2,2015,2.2
00960015,95.4,8.0,33.5,6.2,2015,0.0
00170025,96.5,6.2,20.8,3.0,2015,0.0
03170505,93.7,11.2,43.1,18.7,2015,0.5
02190405,95.7,7.6,28.4,4.6,2015,0.0
07450020,96.7,5.7,21.0,4.5,2015,0.0
06200505,95.9,7.4,26.6,6.1,2015,0.0
00950335,81.0,32.0,92.9,76.2,2015,17.9
03480030,95.7,7.3,24.6,10.5,2015,1.9
02850014,96.0,6.8,25.6,6.4,2015,1.0
01440015,96.5,6.2,18.9,3.9,2015,0.0
02580003,94.8,8.8,37.0,12.5,2015,0.0
00350240,95.6,7.7,26.4,10.3,2015,0.8
01210005,99.2,1.4,2.3,2.3,2015,0.0
00350690,88.6,19.7,62.2,37.5,2015,8.2
07780305,95.3,8.1,30.0,12.4,2015,1.3
00950145,92.5,12.5,53.5,26.0,2015,0.0
00610310,93.8,10.4,43.0,20.0,2015,0.1
