Org Code,% Emergency Removal,% Expulsion,% In-School Suspension,% Out-of-School Suspension,% Permanent Expulsion,% Removed to Alternate Setting,SCHOOL,Source,Students,Students Disciplined,Year
08550605,,,5.6,5.9,0.0,0.0,Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,student_suspensions_2013,591,58,2013
07400505,,,0.1,2.3,0.0,0.0,Old Rochester - Old Rochester Regional High,student_suspensions_2013,725,18,2013
07400405,,,0.0,2.7,0.0,0.0,Old Rochester - Old Rochester Regional Jr High,student_suspensions_2013,488,13,2013
02230003,,,0.0,5.5,0.0,0.0,Orange - Butterfield,student_suspensions_2013,217,12,2013
02230010,,,,,,,Orange - Dexter Park,student_suspensions_2013,195,2,2013
02230015,,,1.8,2.1,0.0,0.0,Orange - Fisher Hill,student_suspensions_2013,330,13,2013
02240005,,,,,,,Orleans - Orleans Elementary,student_suspensions_2013,221,0,2013
02260010,,,,,,,Oxford - Alfred M Chaffee,student_suspensions_2013,461,1,2013
02260005,,,3.4,1.6,0.0,0.0,Oxford - Clara Barton,student_suspensions_2013,377,13,2013
02260505,,,17.7,7.5,0.0,0.0,Oxford - Oxford High,student_suspensions_2013,570,133,2013
02260405,,,3.1,3.3,0.0,0.0,Oxford - Oxford Middle,student_suspensions_2013,646,37,2013
02270305,,,3.4,8.6,0.0,0.0,Palmer - Converse Middle,student_suspensions_2013,406,41,2013
02270008,,,1.1,1.4,0.0,0.0,Palmer - Old Mill Pond,student_suspensions_2013,661,14,2013
02270505,,,9.9,7.4,0.0,0.0,Palmer - Palmer High,student_suspensions_2013,556,73,2013
08600605,,,8.8,9.2,0.0,0.0,Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,student_suspensions_2013,673,105,2013
02290005,,,,,,,Peabody - Captain Samuel Brown,student_suspensions_2013,382,3,2013
02290015,,,,,,,Peabody - Center,student_suspensions_2013,375,0,2013
02290305,,,3.5,2.3,0.0,0.0,Peabody - J Henry Higgins Middle,student_suspensions_2013,1375,67,2013
02290007,,,,,,,Peabody - John E Burke,student_suspensions_2013,284,1,2013
02290016,,,,,,,Peabody - John E. McCarthy,student_suspensions_2013,346,4,2013
02290510,,,4.3,4.4,0.0,0.0,Peabody - Peabody Veterans Memorial High,student_suspensions_2013,1867,129,2013
02290035,,,,,,,Peabody - South Memorial,student_suspensions_2013,464,1,2013
02290010,,,,,,,Peabody - Thomas Carroll,student_suspensions_2013,603,0,2013
02290045,,,0.7,4.0,0.0,0.0,Peabody - West Memorial,student_suspensions_2013,300,12,2013
02290027,,,0.8,2.5,0.0,0.0,Peabody - William A Welch Sr,student_suspensions_2013,355,12,2013
02300005,,,,,,,Pelham - Pelham Elementary,student_suspensions_2013,137,2,2013
02310003,,,,,,,Pembroke - Bryantville Elementary,student_suspensions_2013,648,0,2013
02310010,,,,,,,Pembroke - Hobomock Elementary,student_suspensions_2013,479,1,2013
02310015,,,,,,,Pembroke - North Pembroke Elementary,student_suspensions_2013,700,3,2013
02310305,,,,,,,Pembroke - Pembroke Community Middle School,student_suspensions_2013,590,1,2013
02310505,,,1.5,2.0,0.0,0.0,Pembroke - Pembroke High School,student_suspensions_2013,958,30,2013
07450020,,,,,,,Pentucket - Dr Frederick N Sweetsir,student_suspensions_2013,231,0,2013
07450015,,,,,,,Pentucket - Dr John C Page School,student_suspensions_2013,471,1,2013
07450005,,,,,,,Pentucket - Elmer S Bagnall,student_suspensions_2013,620,2,2013
07450010,,,,,,,Pentucket - Helen R Donaghue School,student_suspensions_2013,360,0,2013
07450405,,,,,,,Pentucket - Pentucket Regional Middle,student_suspensions_2013,532,3,2013
07450505,,,0.0,1.9,0.0,0.0,Pentucket - Pentucket Regional Sr High,student_suspensions_2013,805,15,2013
02340005,,,,,,,Petersham - Petersham Center,student_suspensions_2013,120,0,2013
04930505,,,0.0,14.2,0.0,0.0,Phoenix Charter Academy (District) - Phoenix Charter Academy,student_suspensions_2013,288,41,2013
04940205,,,0.0,3.6,0.0,0.0,Pioneer Charter School of Science (District) - Pioneer Charter School of Science,student_suspensions_2013,366,13,2013
07500006,,,,,,,Pioneer Valley - Bernardston Elementary,student_suspensions_2013,210,0,2013
07500008,,,,,,,Pioneer Valley - Northfield Elementary,student_suspensions_2013,225,3,2013
07500007,,,,,,,Pioneer Valley - Pearl E Rhodes Elementary,student_suspensions_2013,48,0,2013
07500505,,,2.7,4.0,0.2,0.0,Pioneer Valley - Pioneer Valley Regional,student_suspensions_2013,547,36,2013
07500009,,,,,,,Pioneer Valley - Warwick Community School,student_suspensions_2013,51,0,2013
04970205,,,,,,,Pioneer Valley Chinese Immersion Charter(District) - Pioneer Valley Chinese Immersion Charter School,student_suspensions_2013,295,4,2013
04790505,,,0.0,3.6,0.0,0.0,Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,student_suspensions_2013,415,15,2013
02360010,,,0.6,3.4,0.0,0.0,Pittsfield - Allendale,student_suspensions_2013,354,14,2013
02360065,,,1.7,4.9,0.0,0.0,Pittsfield - Crosby,student_suspensions_2013,471,25,2013
02360035,,,,,,,Pittsfield - Egremont,student_suspensions_2013,547,5,2013
02360305,,,8.3,4.6,0.0,0.0,Pittsfield - John T Reid Middle,student_suspensions_2013,626,65,2013
02360055,,,5.4,5.2,0.0,0.0,Pittsfield - Morningside Community School,student_suspensions_2013,522,42,2013
02360505,,,5.0,13.4,0.0,0.0,Pittsfield - Pittsfield High,student_suspensions_2013,1013,161,2013
02360045,,,0.0,3.0,0.0,0.0,Pittsfield - Robert T. Capeless Elementary School,student_suspensions_2013,267,8,2013
02360105,,,1.9,10.7,0.0,0.0,Pittsfield - Silvio O Conte Community,student_suspensions_2013,420,49,2013
02360090,,,,,,,Pittsfield - Stearns,student_suspensions_2013,240,2,2013
02360510,,,11.9,8.8,0.0,0.0,Pittsfield - Taconic High,student_suspensions_2013,886,132,2013
02360310,,,12.3,4.3,0.0,0.0,Pittsfield - Theodore Herberg Middle,student_suspensions_2013,653,85,2013
02360100,,,,,,,Pittsfield - Williams,student_suspensions_2013,346,2,2013
02380010,,,,,,,Plainville - Anna Ware Jackson,student_suspensions_2013,505,3,2013
02380005,,,,,,,Plainville - Beatrice H Wood Elementary,student_suspensions_2013,318,3,2013
02390005,,,,,,,Plymouth - Cold Spring,student_suspensions_2013,244,0,2013
02390011,,,,,,,Plymouth - Federal Furnace School,student_suspensions_2013,454,0,2013
02390010,,,,,,,Plymouth - Hedge,student_suspensions_2013,263,0,2013
02390012,,,0.3,0.6,0.0,0.0,Plymouth - Indian Brook,student_suspensions_2013,715,6,2013
02390015,,,,,,,Plymouth - Manomet Elementary,student_suspensions_2013,357,0,2013
02390003,,,,,,,Plymouth - Mount Pleasant,student_suspensions_2013,180,0,2013
02390030,,,1.8,0.0,0.0,0.0,Plymouth - Nathaniel Morton Elementary,student_suspensions_2013,599,11,2013
02390405,,,4.0,3.3,0.0,0.0,Plymouth - Plymouth Commun Intermediate,student_suspensions_2013,1107,67,2013
02390505,,,0.0,8.9,0.0,0.0,Plymouth - Plymouth North High,student_suspensions_2013,1202,107,2013
02390515,,,0.0,11.6,0.0,0.0,Plymouth - Plymouth South High,student_suspensions_2013,1307,151,2013
02390305,,,0.0,6.2,0.0,0.0,Plymouth - Plymouth South Middle,student_suspensions_2013,740,46,2013
02390046,,,,,,,Plymouth - South Elementary,student_suspensions_2013,706,0,2013
02390047,,,,,,,Plymouth - West Elementary,student_suspensions_2013,425,4,2013
02400010,,,,,,,Plympton - Dennett Elementary,student_suspensions_2013,245,0,2013
04870550,,,2.0,5.7,0.0,0.0,Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,student_suspensions_2013,1165,80,2013
02420020,,,,,,,Provincetown - Provincetown Schools,student_suspensions_2013,129,4,2013
07530005,,,,,,,Quabbin - Hardwick Elementary,student_suspensions_2013,255,0,2013
07530010,,,,,,,Quabbin - Hubbardston Center,student_suspensions_2013,344,0,2013
07530020,,,,,,,Quabbin - New Braintree Grade,student_suspensions_2013,156,0,2013
07530025,,,,,,,Quabbin - Oakham Center,student_suspensions_2013,212,1,2013
07530505,,,0.0,7.1,0.1,0.0,Quabbin - Quabbin Regional High School,student_suspensions_2013,844,60,2013
07530405,,,2.4,0.4,0.0,0.0,Quabbin - Quabbin Regional Middle School,student_suspensions_2013,453,12,2013
07530030,,,,,,,Quabbin - Ruggles Lane,student_suspensions_2013,439,0,2013
07780505,,,0.2,10.4,0.0,0.0,Quaboag Regional - Quaboag Regional High,student_suspensions_2013,599,62,2013
07780005,,,,,,,Quaboag Regional - Warren Elementary,student_suspensions_2013,506,4,2013
07780010,,,,,,,Quaboag Regional - West Brookfield Elementary,student_suspensions_2013,325,1,2013
02430040,,,,,,,Quincy - Atherton Hough,student_suspensions_2013,290,2,2013
02430305,,,0.0,3.0,0.0,0.0,Quincy - Atlantic Middle,student_suspensions_2013,529,16,2013
02430020,,,,,,,Quincy - Beechwood Knoll Elementary,student_suspensions_2013,397,0,2013
02430310,,,0.3,4.5,0.0,0.0,Quincy - Broad Meadows Middle,student_suspensions_2013,310,15,2013
02430315,,,2.2,3.2,0.0,0.0,Quincy - Central Middle,student_suspensions_2013,600,25,2013
02430025,,,,,,,Quincy - Charles A Bernazzani Elementary,student_suspensions_2013,350,0,2013
02430055,,,,,,,Quincy - Clifford H Marshall Elementary,student_suspensions_2013,608,4,2013
02430075,,,,,,,Quincy - Francis W Parker,student_suspensions_2013,327,2,2013
02430035,,,0.0,1.6,0.0,0.0,Quincy - Lincoln-Hancock Community School,student_suspensions_2013,689,11,2013
02430060,,,,,,,Quincy - Merrymount,student_suspensions_2013,387,0,2013
02430065,,,,,,,Quincy - Montclair,student_suspensions_2013,400,1,2013
02430510,,,0.0,2.7,0.0,0.0,Quincy - North Quincy High,student_suspensions_2013,1279,35,2013
02430325,,,1.7,4.8,0.0,0.0,Quincy - Point Webster Middle,student_suspensions_2013,413,23,2013
02430505,,,0.0,8.9,0.0,0.0,Quincy - Quincy High,student_suspensions_2013,1628,145,2013
02430320,,,0.0,8.5,0.0,0.0,Quincy - Reay E Sterling Middle,student_suspensions_2013,378,32,2013
02430090,,,0.0,2.6,0.0,0.0,Quincy - Snug Harbor Community School,student_suspensions_2013,454,12,2013
02430095,,,,,,,Quincy - Squantum,student_suspensions_2013,367,1,2013
02430110,,,,,,,Quincy - Wollaston School,student_suspensions_2013,356,0,2013
07550515,,,,,,,Ralph C Mahar - Pathways Early College Innovation School,student_suspensions_2013,36,0,2013
07550505,,,18.4,8.3,0.0,0.0,Ralph C Mahar - Ralph C Mahar Regional,student_suspensions_2013,748,159,2013
07550525,,,,,,,Ralph C Mahar - The Gateway to College,student_suspensions_2013,114,0,2013
02440020,,,0.6,5.7,0.0,0.0,Randolph - Elizabeth G Lyons Elementary,student_suspensions_2013,336,20,2013
02440018,,,0.0,3.9,0.0,0.0,Randolph - J F Kennedy Elementary,student_suspensions_2013,487,19,2013
02440015,,,0.2,4.1,0.0,0.0,Randolph - Margaret L Donovan,student_suspensions_2013,458,19,2013
02440040,,,0.3,1.7,0.0,0.0,Randolph - Martin E Young Elementary,student_suspensions_2013,356,6,2013
02440410,,,0.0,3.7,0.0,0.0,Randolph - Randolph Community Middle,student_suspensions_2013,752,28,2013
02440505,,,2.4,10.0,0.0,0.0,Randolph - Randolph High,student_suspensions_2013,843,90,2013
02460002,,,,,,,Reading - Alice M Barrows,student_suspensions_2013,397,0,2013
02460305,,,0.6,1.1,0.0,0.0,Reading - Arthur W Coolidge Middle,student_suspensions_2013,464,7,2013
02460005,,,,,,,Reading - Birch Meadow,student_suspensions_2013,398,0,2013
02460017,,,,,,,Reading - J Warren Killam,student_suspensions_2013,454,0,2013
02460010,,,,,,,Reading - Joshua Eaton,student_suspensions_2013,465,0,2013
02460001,,,,,,,Reading - RISE PreSchool,student_suspensions_2013,129,0,2013
02460505,,,0.0,2.0,0.0,0.0,Reading - Reading Memorial High,student_suspensions_2013,1293,26,2013
02460310,,,1.8,1.7,0.0,0.0,Reading - Walter S Parker Middle,student_suspensions_2013,599,21,2013
02460020,,,,,,,Reading - Wood End Elementary School,student_suspensions_2013,361,4,2013
02480003,,,,,,,Revere - A. C. Whelan Elementary School,student_suspensions_2013,758,0,2013
02480025,,,0.0,1.5,0.0,0.0,Revere - Abraham Lincoln,student_suspensions_2013,715,11,2013
02480013,,,,,,,Revere - Beachmont Veterans Memorial School,student_suspensions_2013,428,0,2013
02480056,,,0.8,0.6,0.0,0.0,Revere - Garfield Elementary School,student_suspensions_2013,825,11,2013
02480057,,,0.4,9.0,0.0,0.0,Revere - Garfield Middle School,student_suspensions_2013,545,50,2013
02480050,,,,,,,Revere - Paul Revere,student_suspensions_2013,485,0,2013
02480505,,,0.0,3.5,0.0,0.0,Revere - Revere High,student_suspensions_2013,1610,56,2013
02480014,,,0.2,3.6,0.0,0.0,Revere - Rumney Marsh Academy,student_suspensions_2013,554,20,2013
02480520,,,0.0,23.8,0.0,0.0,Revere - Seacoast School,student_suspensions_2013,185,44,2013
02480305,,,0.2,4.9,0.0,0.0,Revere - Susan B. Anthony Middle School,student_suspensions_2013,536,26,2013
02480035,,,0.0,1.6,0.0,0.0,Revere - William McKinley,student_suspensions_2013,498,8,2013
02490005,,,,,,,Richmond - Richmond Consolidated,student_suspensions_2013,164,1,2013
04830305,,,0.2,1.3,0.0,0.0,Rising Tide Charter Public (District) - Rising Tide Charter Public School,student_suspensions_2013,462,7,2013
04820050,,,,,,,River Valley Charter (District) - River Valley Charter School,student_suspensions_2013,290,0,2013
02500005,,,,,,,Rochester - Rochester Memorial,student_suspensions_2013,538,0,2013
02510060,,,,,,,Rockland - Jefferson Elementary School,student_suspensions_2013,330,1,2013
02510305,,,0.3,4.1,0.0,0.0,Rockland - John W Rogers Middle,student_suspensions_2013,787,33,2013
02510020,,,,,,,Rockland - Memorial Park,student_suspensions_2013,227,1,2013
02510025,,,,,,,Rockland - R Stewart Esten,student_suspensions_2013,320,3,2013
02510505,,,0.0,2.0,0.0,0.0,Rockland - Rockland Senior High,student_suspensions_2013,696,14,2013
02520005,,,,,,,Rockport - Rockport Elementary,student_suspensions_2013,402,1,2013
02520510,,,2.6,4.6,0.0,0.0,Rockport - Rockport High,student_suspensions_2013,307,19,2013
02520305,,,2.5,1.7,0.0,0.0,Rockport - Rockport Middle,student_suspensions_2013,241,9,2013
02530005,,,,,,,Rowe - Rowe Elementary,student_suspensions_2013,58,0,2013
04840505,,,0.0,59.8,0.0,0.0,Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,student_suspensions_2013,567,339,2013
04410505,,,7.4,9.1,0.0,0.0,Sabis International Charter (District) - Sabis International Charter School,student_suspensions_2013,1592,199,2013
02580003,,,1.4,7.4,0.0,0.0,Salem - Bates,student_suspensions_2013,350,29,2013
02580005,,,,,,,Salem - Bentley,student_suspensions_2013,363,4,2013
02580015,,,7.6,4.8,0.0,0.0,Salem - Carlton,student_suspensions_2013,249,23,2013
02580305,,,7.2,4.1,0.0,0.0,Salem - Collins Middle,student_suspensions_2013,666,66,2013
02580030,,,,,,,Salem - Horace Mann Laboratory,student_suspensions_2013,322,5,2013
02580025,,,2.8,5.6,0.0,0.0,Salem - Nathaniel Bowditch,student_suspensions_2013,497,36,2013
02580001,,,,,,,Salem - Salem Early Childhood,student_suspensions_2013,116,0,2013
02580505,,,9.2,8.5,0.0,0.0,Salem - Salem High,student_suspensions_2013,1193,164,2013
02580515,,,,,,,Salem - Salem Prep High School,student_suspensions_2013,30,1,2013
02580050,,,2.4,1.3,0.0,0.0,Salem - Saltonstall School,student_suspensions_2013,372,12,2013
02580070,,,,,,,Salem - Witchcraft Heights,student_suspensions_2013,500,3,2013
04850485,,,8.0,10.0,0.0,0.0,Salem Academy Charter (District) - Salem Academy Charter School,student_suspensions_2013,350,50,2013
04670505,,,,,,,Salem Community Charter School (District) - Salem Community Charter School,student_suspensions_2013,72,3,2013
02610010,,,1.9,0.4,0.0,0.0,Sandwich - Forestdale,student_suspensions_2013,756,16,2013
02610005,,,,,,,Sandwich - Henry T Wing,student_suspensions_2013,846,5,2013
02610025,,,,,,,Sandwich - Oak Ridge,student_suspensions_2013,752,0,2013
02610505,,,0.9,4.2,0.0,0.1,Sandwich - Sandwich High,student_suspensions_2013,872,41,2013
02620001,,,,,,,Saugus - Ballard School,student_suspensions_2013,113,0,2013
02620305,,,9.0,10.2,0.0,0.0,Saugus - Belmonte Saugus Middle,student_suspensions_2013,732,96,2013
02620067,,,,,,,Saugus - Douglas Waybright,student_suspensions_2013,234,0,2013
02620040,,,,,,,Saugus - Lynnhurst,student_suspensions_2013,301,2,2013
02620050,,,,,,,Saugus - Oaklandvale,student_suspensions_2013,218,4,2013
02620505,,,15.0,7.2,0.0,0.0,Saugus - Saugus High,student_suspensions_2013,746,124,2013
02620065,,,,,,,Saugus - Veterans Memorial,student_suspensions_2013,612,4,2013
02630010,,,,,,,Savoy - Emma L Miller Elementary School,student_suspensions_2013,47,0,2013
02640007,,,,,,,Scituate - Cushing Elementary,student_suspensions_2013,422,3,2013
02640305,,,0.9,0.9,0.0,0.0,Scituate - Gates Intermediate School,student_suspensions_2013,551,9,2013
02640010,,,,,,,Scituate - Hatherly Elementary,student_suspensions_2013,330,0,2013
02640015,,,,,,,Scituate - Jenkins Elementary School,student_suspensions_2013,647,0,2013
02640505,,,0.0,1.3,0.0,0.0,Scituate - Scituate High School,student_suspensions_2013,950,12,2013
02640020,,,,,,,Scituate - Wampatuck Elementary,student_suspensions_2013,393,0,2013
02650405,,,8.8,4.7,0.0,0.0,Seekonk - Dr. Kevin M. Hurley Middle School,student_suspensions_2013,513,50,2013
02650007,,,,,,,Seekonk - George R Martin,student_suspensions_2013,486,2,2013
02650015,,,,,,,Seekonk - Mildred Aitken School,student_suspensions_2013,483,2,2013
02650505,,,7.0,4.9,0.0,0.0,Seekonk - Seekonk High,student_suspensions_2013,658,65,2013
04860105,,,4.4,3.5,0.0,0.0,Seven Hills Charter Public (District) - Seven Hills Charter School,student_suspensions_2013,687,49,2013
02660005,,,,,,,Sharon - Cottage Street,student_suspensions_2013,490,5,2013
02660010,,,,,,,Sharon - East Elementary,student_suspensions_2013,443,0,2013
02660015,,,,,,,Sharon - Heights Elementary,student_suspensions_2013,528,1,2013
02660505,,,3.5,3.5,0.0,0.0,Sharon - Sharon High,student_suspensions_2013,1209,67,2013
02660305,,,3.3,1.2,0.0,0.1,Sharon - Sharon Middle,student_suspensions_2013,856,34,2013
08710605,,,0.0,3.2,0.0,0.0,Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School,student_suspensions_2013,1370,44,2013
02690010,,,,,,,Sherborn - Pine Hill,student_suspensions_2013,414,0,2013
02710005,,,,,,,Shrewsbury - Beal School,student_suspensions_2013,280,1,2013
02710015,,,,,,,Shrewsbury - Calvin Coolidge,student_suspensions_2013,404,1,2013
02710020,,,,,,,Shrewsbury - Floral Street School,student_suspensions_2013,831,0,2013
02710030,,,,,,,Shrewsbury - Oak Middle School,student_suspensions_2013,952,0,2013
02710040,,,,,,,Shrewsbury - Parker Road Preschool,student_suspensions_2013,295,0,2013
02710305,,,,,,,Shrewsbury - Sherwood Middle School,student_suspensions_2013,1015,2,2013
